time,Dynamic_hardening_term,Dynamic_hardening_term_avg,Energy,Ep_eff,F_norm,Phi,Prager_term,Prager_term_avg,Static_hardening_term,Static_hardening_term_avg,backstress01,backstress02,backstress03,backstress04,backstress05,backstress06,backstress07,backstress08,backstress09,backstress10,backstress11,backstress12,backstress_avg,entropy_generation_rate,gamma_dot_average,phi_1,phi_2,slip_resistance_avg,ssd,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises,,,
10.1165,-166.66512007822,-55.555040798711,4.3823524515104E-18,0.000906811759405,1.7340793592068,0,2.7888913900122E-14,104.60211608384,9.3643251715737E-15,-42.530759165172,-6.5569045670712E-15,6.556903090075E-15,89.340112209216,89.340107217928,-0.000689246927054,-0.000689247589175,6.5568990870297E-15,-6.5569004182653E-15,0.000689247151218,0.000689247339271,89.340111373245,89.340116364533,32.48084847728,0.000399697805422,0.000104602116084,-2.1299948832341E-14,0,360.3147380914,100000040.04462,-9.7213903653104E-15,-0.006696706100297,0.010065670734588,384.90304738339,2.2264586695135E-05,1074.5550594862,896.38665196138,,964.5550594862,1074.5550594862
10.2165,-176.72506079371,-58.908354392769,5.6757830785274E-18,0.000967226083716,1.7340904613137,0,3.5938338156859E-14,108.59402141437,1.239324219723E-14,-43.440129988125,-8.6777538106061E-15,8.6777518768918E-15,91.250335061108,91.250329798291,-0.000919192415958,-0.000919193357672,8.677746219127E-15,-8.6777479577002E-15,0.000919192735026,0.000919193002235,91.250334233147,91.250339495967,33.175743508741,0.000415261916044,0.000108594021414,-2.3549452849826E-14,0,360.31474088639,100000042.71252,-9.9642516537395E-15,-0.006779580096222,0.010164664316407,386.85075229561,2.2087958166096E-05,1079.8355512618,901.0116970141,,969.8355512618,1079.8355512618
10.3165,-186.88564757094,-62.295216662867,7.2629240251004E-18,0.001029897658754,1.7341011919985,0,4.5767169690746E-14,112.58096070053,1.6215506980901E-14,-44.310831418074,-1.1354105646132E-14,1.1354103168563E-14,93.079328867182,93.079323331165,-0.001211551569476,-0.001211552890779,1.1354095277015E-14,-1.1354097498205E-14,0.001211552017513,0.001211552392061,93.079328055465,93.079333591486,33.841100561043,0.00043081822231,0.000112580960701,-3.3375616001553E-14,0,360.31474378623,100000045.48009,-1.0193235154845E-14,-0.006863130828622,0.010263648099466,388.71660441495,2.1847594095027E-05,1084.8949921843,905.44317602249,,974.8949921843,1084.8949921843
10.4165,-197.1105607155,-65.703521041671,9.1843448285041E-18,0.001094820238543,1.7341115531107,0,5.7610531151297E-14,116.55176253171,2.0978984355832E-14,-45.142951950382,-1.4689495152702E-14,1.4689492050496E-14,94.827279521337,94.827273711224,-0.001578526901436,-0.001578528730757,1.468948118508E-14,-1.468948395695E-14,0.001578527522249,0.001578528040269,94.827278734801,94.827284544916,34.476986392512,0.000446322683443,0.000116551762532,-4.4161589420585E-14,0,360.31474679064,100000048.34707,-1.0443035338266E-14,-0.00694735539487,0.010362622085706,390.50081807094,2.1543968121825E-05,1089.7338372097,909.68148070274,,979.7338372097,1089.7338372097
10.5165,-207.36237841542,-69.120793589205,1.1479638638853E-17,0.001161981178688,1.7341215475595,0,7.1695520397517E-14,120.49501313251,2.684258102194E-14,-45.936701398234,-1.8795188944E-14,1.8795185155376E-14,96.494627758135,96.494621673808,-0.002033358838978,-0.002033361338672,1.8795170384555E-14,-1.879517375613E-14,0.002033359688018,0.002033360395112,96.494627006397,96.494633090726,35.083560427055,0.000461730225314,0.000120495013133,-6.0253113134922E-14,0,360.31474989907,100000051.31291,-1.074834667366E-14,-0.00703224902826,0.010461586277065,392.20383998644,2.1178419207076E-05,1094.3531760521,913.7275589893,,984.3531760521,1094.3531760521
10.6165,-217.6030477265,-72.534349987861,1.4185765341065E-17,0.001231361344354,1.7341311793267,0,8.8231495973981E-14,124.3992033319,3.3973009904895E-14,-46.692410658545,-2.3787919572587E-14,2.3787915072174E-14,98.082068661065,98.082062303189,-0.002590073781028,-0.00259007715316,2.3787895241002E-14,-2.378789922612E-14,0.002590074927406,0.002590075880219,98.082067954407,98.082074312286,35.66107458506,0.000476995318784,0.000124399203332,-8.0554482916786E-14,0,360.31475311066,100000054.37675,-1.0956513495306E-14,-0.007117805074545,0.010560540675483,393.82635264316,2.0753146204834E-05,1098.7547428049,917.58292348853,,988.7547428049,1098.7547428049
10.7165,-227.79439007698,-75.93146404416,1.7335315725354E-17,0.001302935104426,1.7341404534643,0,1.074000500194E-13,128.2528850706,4.2540668124111E-14,-47.410530034478,-2.9786999282217E-14,2.9786994103746E-14,99.590548138814,99.590541508806,-0.003263151450368,-0.003263155942554,2.9786967801457E-14,-2.9786972357889E-14,0.003263152978899,0.003263154246707,99.590547488128,99.590554118139,36.209872012251,0.000492072597453,0.000128252885071,-1.0802473177548E-13,0,360.31475642426,100000057.53746,-1.1234069257101E-14,-0.00720401499367,0.010659485282896,395.36927450579,2.0271188107206E-05,1102.9409170245,921.24965245436,,992.9409170245,1102.9409170245
10.8165,-237.89862702877,-79.299542942368,2.0954806712976E-17,0.001376670415883,1.7341493760782,0,1.2934531213402E-13,132.04483297257,5.2714751577401E-14,-48.091626065132,-3.6910899238213E-14,3.6910893502797E-14,101.02125626568,101.02124936571,-0.004067119975511,-0.004067125886583,3.6910859031274E-14,-3.6910864034795E-14,0.00406712198871,0.004067123654938,101.02125568245,101.02126258242,36.73038466846,0.000506917497225,0.000132044832973,-1.4141169738576E-13,0,360.31475983841,100000060.79364,-1.1463052762899E-14,-0.007290868387838,0.010758420101242,396.83375695835,1.9736371894721E-05,1106.9147158723,924.73038292962,,996.9147158723,1106.9147158723
10.9165,-247.8789103656,-82.626303940798,2.5063125041082E-17,0.001452528999723,1.7341579542953,0,1.5416525643494E-13,135.76420602325,6.4657800788613E-14,-48.736376862167,-4.5273430527122E-14,4.5273424477068E-14,102.37561748568,102.37561031862,-0.00501609375939,-0.005016101444599,4.5273379821649E-14,-4.5273385035231E-14,0.005016096379326,0.005016098542919,102.3756169819,102.37562414896,37.223129775744,0.000521486898143,0.000135764206023,-1.821964956628E-13,0,360.31476335135,100000064.14359,-1.1698975164195E-14,-0.007378353056243,0.010857345132459,398.22117790291,1.9153247290504E-05,1110.679777171,928.02829592871,,1000.679777171,1110.679777171
11.0165,-257.69983972629,-85.899946916075,2.9670232746652E-17,0.001530466606899,1.734166196217,0,1.8190464686954E-13,139.40070416467,7.8519933770915E-14,-49.345566003653,-5.497970600372E-14,5.4979700041504E-14,103.65527778592,103.65527035533,-0.006123275134409,-0.006123285009841,5.4979642845655E-14,-5.4979647884187E-14,0.006123278504298,0.006123281280859,103.65527737408,103.65528480466,37.688705163928,0.000535739747895,0.000139400704165,-2.3575286611794E-13,0,360.31476696107,100000067.58536,-1.1962653143012E-14,-0.007466455075963,0.010956260378482,399.53313207884,1.8526968379674E-05,1114.2403335242,931.14709378895,,1004.2403335242,1114.2403335242
11.1165,-267.32795105423,-89.109317179899,3.477623213415E-17,0.001610433369822,1.7341741108584,0,2.1255015387618E-13,142.94471466778,9.4433064901288E-14,-49.920075084995,-6.612209234219E-14,6.6122087073668E-14,104.86208904906,104.86208135913,-0.007400445360127,-0.007400457906057,6.6122014619095E-14,-6.6122018910478E-14,0.007400449645581,0.00740045316819,104.86208874205,104.86209643196,38.127783589516,0.000549637646578,0.000142944714668,-3.0222159351297E-13,0,360.31477066527,100000071.11675,-1.2254086699693E-14,-0.007555158907669,0.011055165841246,400.77141826635,1.7863188903023E-05,1117.601177931,934.09097007026,,1007.601177931,1117.601177931
11.2165,-276.73216015579,-92.24405333182,4.0370862134861E-17,0.001692374232138,1.7341817080739,0,2.4602801862434E-13,146.38744349283,1.1250542861233E-13,-50.460875072182,-7.877637551962E-14,7.877637180021E-14,105.9980908899,105.99808294539,-0.008857473110033,-0.008857488872921,7.8776280993793E-14,-7.8776283737659E-14,0.008857478499841,0.008857482919484,105.99809070094,105.99809864542,38.541106138606,0.000563145373541,0.000146387443493,-3.8298969635419E-13,0,360.31477446142,100000074.73532,-1.2573275834631E-14,-0.007644447523967,0.011154061522688,401.93802364154,1.7167884672491E-05,1120.7676216103,936.86457262787,,1010.7676216103,1120.7676216103
11.3165,-285.88414758111,-95.294715552751,4.6433464960341E-17,0.001776229447004,1.7341889984729,0,2.8220444692988E-13,149.72102747797,1.3281672017262E-13,-50.969016641962,-9.299835838447E-14,9.2998357366603E-14,107.0654903639,107.06548217009,-0.010501868852681,-0.010501888445605,9.2998244735363E-14,-9.2998244860924E-14,0.010501875559076,0.010501881044624,107.06549030648,107.06549850024,38.929474854579,0.000576231339616,0.000149721027478,-4.8247735469919E-13,0,360.31477834677,100000078.43845,-1.285777050314E-14,-0.007734302557482,0.01125294742474,403.03510564199,1.6447312152576E-05,1123.7454449995,939.47296070185,,1013.7454449995,1123.7454449995
11.4165,-294.75867371766,-98.252890636406,5.2933425530116E-17,0.001861935131979,1.7341959933252,0,3.2088870573051E-13,152.93862405352,1.5541413311326E-13,-51.445619724332,-1.0882108605633E-13,1.0882108923635E-13,108.0666400001,108.06663156274,-0.012338411370131,-0.012338435471473,1.0882095093121E-13,-1.0882094705608E-13,0.012338419628449,0.012338426366143,108.06664008792,108.06664852521,39.293744754903,0.000588867951321,0.000152938624054,-6.0217231920465E-13,0,360.31478231837,100000082.22331,-1.3100631811807E-14,-0.007824704465151,0.011351823549338,404.06497177815,1.5707745089437E-05,1126.5408430986,941.92155705023,,1016.5408430986,1126.5408430986
11.5165,-303.33381625839,-101.11127114535,5.9831050490842E-17,0.001949423867083,1.7342027044603,0,3.6183869436225E-13,156.03447621805,1.8030951719609E-13,-51.891862483547,-1.2625285592921E-13,1.2625286519154E-13,109.00401465459,109.00400597982,-0.014368868271347,-0.014368897621684,1.2625269700039E-13,-1.2625268739225E-13,0.014368878339079,0.014368886531503,109.00401490147,109.00402357613,39.634815417357,0.000601031877757,0.000156034476218,-7.4326025610265E-13,0,360.3147863731,100000086.08692,-1.3447576533142E-14,-0.007915632704801,0.011450689898414,405.03005788248,1.4955450400522E-05,1129.1603664893,944.21609628794,,1019.1603664893,1129.1603664893
11.6165,-311.59112577861,-103.8637072699,6.7078822590186E-17,0.002038625321662,1.7342091441621,0,4.0476859200666E-13,159.00395163636,2.0747780799388E-13,-52.308969983921,-1.4527611805778E-13,1.4527613571418E-13,109.88018770184,109.88017879613,-0.016591826206394,-0.016591861603586,1.452759330842E-13,-1.4527591562734E-13,0.01659183836161,0.016591848226169,109.88018812163,109.88019702719,39.95362232377,0.000612704215297,0.000159003951636,-9.1189182759776E-13,0,360.31479050772,100000090.02619,-1.3711254532349E-14,-0.008007065919769,0.011549546473902,405.93290532085,1.419648529078E-05,1131.610859448,946.36257067671,,1021.610859448,1131.610859448
11.7165,-319.51569881158,-106.50523118667,7.462294274085E-17,0.00212946689539,1.7342153250614,0,4.4935805766893E-13,161.84355586423,2.3685679663216E-13,-52.698202786012,-1.6584731392556E-13,1.6584734274759E-13,110.6978070798,110.69779794991,-0.019002639212436,-0.019002681505025,1.6584710081649E-13,-1.6584707298483E-13,0.01900265375162,0.019002665518553,110.69780768636,110.69781681606,40.251128148894,0.000623870549743,0.000161843555864,-1.1064018931424E-12,0,360.31479471886,100000094.03789,-1.3995749218629E-14,-0.008098982127289,0.011648393277733,406.77613770198,1.3436610898681E-05,1133.8993966069,948.36717463733,,1023.8993966069,1133.8993966069
11.8165,-327.09617126534,-109.03205486438,8.2405058105928E-17,0.00222187435907,1.7342212600288,0,4.9526238886603E-13,164.55092077554,2.6834822412076E-13,-53.060845707884,-1.8789764269168E-13,1.8789768593448E-13,111.45957168179,111.45956233466,-0.021593495961986,-0.0215935460411,1.8789739956965E-13,-1.8789735840805E-13,0.021593513197343,0.021593527107331,111.45957248887,111.45958183573,40.528314173799,0.000634520919896,0.000164550920776,-1.3335227045415E-12,0,360.31479900308,100000098.11877,-1.4280243910948E-14,-0.008191358906441,0.011747230311839,407.5624376064,1.2681237444203E-05,1136.033219582,950.23624922877,,1026.033219582,1136.033219582
11.9165,-334.32463808153,-111.44154328326,9.036407044022E-17,0.002315772481818,1.7342269620702,0,5.421230313922E-13,167.12477021225,3.0182010663289E-13,-53.398196966467,-2.1133468934819E-13,2.1133475076435E-13,112.16820854674,112.16819898948,-0.024353599366585,-0.024353658156597,2.1133441460879E-13,-2.1133435672364E-13,0.024353619622907,0.024353635924351,112.16820956794,112.16821912487,40.786171988189,0.000644649690236,0.000167124770212,-1.5926015880336E-12,0,360.31480335689,100000102.26549,-1.4606371973502E-14,-0.008284173581768,0.011846057578152,408.29452382343,1.1935258231899E-05,1138.0196749003,951.97622776068,,1028.0196749003,1138.0196749003
12.0165,-326.10473740729,-108.7017026227,9.5154457776735E-17,0.002410667025369,1.7342289122909,0,5.7084046862917E-13,162.16557606894,3.3684631117693E-13,-53.678205267907,-2.3585884137954E-13,2.3586015906952E-13,112.75639252881,112.75638277799,-0.027246929418886,-0.027246909673647,2.3585853399817E-13,-2.3585968960593E-13,0.027246953007545,0.027246883807364,112.75639024042,112.75639999049,41.002342234762,0.000624447287782,0.000162165576068,-1.8929740130413E-12,0,360.31480777678,100000106.45623,-1.4946377831179E-14,-0.008366651930482,0.011928570863692,408.30934294996,-0.000124482915806,1138.0573439586,952.00919656916,,1028.0573439586,1138.0573439586
12.1165,-257.50769580132,-85.835892054442,6.6170808877914E-17,0.002489123447913,1.7342156894898,0,3.9974228896602E-13,130.38088967103,3.5402596504982E-13,-52.719988107161,-2.478873723152E-13,2.4788939209754E-13,110.74355843974,110.74354865586,-0.028644063251778,-0.028644000594336,2.4788704964682E-13,-2.4788887293185E-13,0.02864408881553,0.028643972581687,110.74355928248,110.74356906586,40.278486390511,0.000500329110992,0.000130380889671,-2.1420833491114E-12,0,360.31481150378,100000109.92102,-1.5223933640289E-14,-0.00838997069516,0.011928570863692,405.47295183849,-5.9283632088078E-05,1130.3497240912,945.25728638102,,1020.3497240912,1130.3497240912
12.2165,-236.22245355889,-78.740814661492,4.7752128868796E-17,0.002560226882817,1.7342036925232,0,2.9031428164236E-13,122.30005562984,3.5149727496765E-13,-51.557704894704,-2.4611697939487E-13,2.4611881553189E-13,108.30206496554,108.30205505486,-0.028406086672078,-0.028406038945457,2.4611666022714E-13,-2.4611828017509E-13,0.028406112583551,0.028406010566171,108.3020664841,108.30207639424,39.390505243442,0.000468726967544,0.00012230005563,-2.3278153073747E-12,0,360.31481482698,100000113.06104,-1.5487611661789E-14,-0.008411128455042,0.011928570863692,402.90244283073,-3.9010062697001E-05,1123.3668783664,939.14043372377,,1013.3668783664,1123.3668783664
12.3165,-218.84817843502,-72.949389887904,3.5038189484043E-17,0.002627351643801,1.7341923590542,0,2.1430924445303E-13,115.79933345347,3.3747467018175E-13,-50.447069111884,-2.3629853189422E-13,2.363001824565E-13,105.96906245898,105.9690524119,-0.027226586837663,-0.027226550867964,2.3629822695622E-13,-2.3629965247828E-13,0.027226612104792,0.027226523205651,105.96906421612,105.96907426262,38.541742719629,0.000443323878733,0.000115799333453,-2.4687349888256E-12,0,360.31481796122,100000116.02533,-1.5737411895929E-14,-0.008431116763551,0.011928570863691,400.47583879015,-3.4502826032921E-05,1116.7768713783,933.36781550443,,1006.7768713783,1116.7768713783
12.4165,-203.59319210777,-67.8643944711,2.6077955705797E-17,0.002691035719292,1.7341815997287,0,1.6042665619833E-13,110.0294620356,3.1699436459673E-13,-49.391626884127,-2.219583810176E-13,2.2195985631583E-13,103.75199968325,103.75198950655,-0.025526144942513,-0.025526117960083,2.2195809612541E-13,-2.2195934546277E-13,0.02552616897282,0.025526091660806,103.75200163043,103.75201180652,37.735170267077,0.000420801497242,0.000110029462036,-2.5734373166456E-12,0,360.31482093374,100000118.83764,-1.6014967705887E-14,-0.008450093100497,0.011928570863691,398.17371096469,-3.1207570191527E-05,1110.526548807,927.89283801274,,1000.526548807,1110.526548807
12.5165,-190.05185943762,-63.350616929664,1.9658495459144E-17,0.002751642528327,1.7341713542037,0,1.2160442847323E-13,104.84533830121,2.932771897243E-13,-48.386262017761,-2.0535175465797E-13,2.0535306775061E-13,101.64012952742,101.64011922887,-0.023570841318604,-0.023570821209929,2.0535149254823E-13,-2.0535258438515E-13,0.02357086378216,0.023570796632559,101.64013165127,101.64014194918,36.96688496396,0.000400586596882,0.000104845338301,-2.6533506775037E-12,0,360.31482376179,100000121.51404,-1.6292523515982E-14,-0.008468163802064,0.011928570863691,395.9829247544,-2.8411681751409E-05,1104.5799560815,922.68399047686,,994.5799560815,1104.5799560815
12.6165,-177.94776775246,-59.31591972217,1.4991495839799E-17,0.002809473781535,1.7341615723621,0,9.3227224352531E-14,100.15498990012,2.6837891210581E-13,-47.42627701903,-1.8791810259235E-13,1.8791926750271E-13,99.623584420471,99.62357400744,-0.021528689028086,-0.021528674182178,1.8791786408131E-13,-1.8791881628141E-13,0.021528709767636,0.021528651496897,99.62358671184,99.623597124225,36.233293787777,0.000382314950405,0.0001001549899,-2.7179256157365E-12,0,360.31482645963,100000124.06785,-1.6577018220066E-14,-0.008485417184753,0.011928570863691,393.89257107812,-2.5998857232203E-05,1098.9072459103,917.71511574708,,988.9072459103,1098.9072459103
12.7165,-167.06338178327,-55.687791091699,1.1553401255663E-17,0.002864785674609,1.7341522116291,0,7.221335174379E-14,95.886190168579,2.435946739936E-13,-46.507638842418,-1.7056428542193E-13,1.7056531621197E-13,97.693892535033,97.693882014367,-0.019504325155523,-0.019504314339263,1.7056407014785E-13,-1.7056489925777E-13,0.019504344126511,0.019504293593243,97.693894986082,97.693905506094,35.531311784208,0.000365700760386,9.5886190168556E-05,-2.7679982514802E-12,0,360.31482903937,100000126.5104,-1.6903146287617E-14,-0.008501928275106,0.01192857086369,391.8933836103,-2.3899059279497E-05,1093.4830777333,912.96400688328,,983.4830777333,1093.4830777333
12.8165,-157.22374423764,-52.407911939288,8.9900117901134E-18,0.002917798045883,1.734143235457,0,5.6467217871617E-14,91.980670692918,2.1971876252389E-13,-45.626867545645,-1.5384646485748E-13,1.5384737508719E-13,95.843743894328,95.843733272426,-0.017561052347013,-0.017561044612999,1.5384627176004E-13,-1.5384699281244E-13,0.017561069577175,0.017561025774604,95.843746498138,95.84375711938,34.858277272131,0.000350513683925,9.1980670692897E-05,-2.8065967178214E-12,0,360.31483151136,100000128.8514,-1.718764099178E-14,-0.008517761479499,0.01192857086369,389.97740909336,-2.2058574931278E-05,1088.2857106207,908.41161191456,,978.2857106207,1088.2857106207
12.9165,-148.28634797031,-49.428779882116,7.0576931469841E-18,0.002968701193098,1.734134612197,0,4.4540230021217E-14,88.390806197603,1.972143126427E-13,-44.780936365421,-1.380889296759E-13,1.3808973210014E-13,94.06678047085,94.066769753709,-0.015735097281136,-0.015735091899345,1.3808875730696E-13,-1.3808938378595E-13,0.01573511284315,0.015735074888028,94.066783221251,94.06679393774,34.211875356752,0.000336565620901,8.8390806197585E-05,-2.8380450502816E-12,0,360.31483388456,100000131.09924,-1.7437441226452E-14,-0.008532972572006,0.01192857086369,388.13776169034,-2.0434967092762E-05,1083.2963279981,904.04144188159,,973.2963279981,1083.2963279981
13.0165,-140.13384640728,-46.71127939463,5.5863244003753E-18,0.003017661127335,1.7341263142293,0,3.5416047885039E-14,85.077241629825,1.7632564874138E-13,-43.967193282281,-1.2346275732657E-13,1.2346346374207E-13,92.357431425188,92.357420618419,-0.014044964403767,-0.014044960810461,1.2346260405104E-13,-1.2346314794618E-13,0.014044978396705,0.014044945517023,92.357434316634,92.357445122755,33.590077881862,0.000323701264122,8.5077241629809E-05,-2.8633129415738E-12,0,360.3148361668,100000133.26127,-1.7687241461118E-14,-0.008547610227155,0.011928570863689,386.36843350036,-1.8994335053697E-05,1078.4985172435,899.83911466845,,968.4985172435,1078.4985172435
13.1165,-132.66866546353,-44.222885781271,4.455477045888E-18,0.003064823685141,1.734118317282,0,2.8371878065592E-14,82.007136266613,1.5715342208286E-13,-43.183299192663,-1.1003842516297E-13,1.1003904635024E-13,90.710783230055,90.710772338929,-0.012497638754518,-0.012497636513765,1.1003828928766E-13,-1.1003876119358E-13,0.012497651291308,0.012497622814034,90.710786257529,90.710797148014,32.991096100832,0.000311791113931,8.2007136266598E-05,-2.8866072534475E-12,0,360.31483836493,100000135.34393,-1.7923163907991E-14,-0.008561717220029,0.011928570863689,384.66414615323,-1.7709243909297E-05,1073.8778624273,895.79199802905,,963.8778624273,1073.8778624273
13.2165,-125.80895612994,-41.93631603853,3.578822512941E-18,0.003110317788179,1.7341105998911,0,2.2887271834911E-14,79.152842549253,1.3970523915886E-13,-42.427178609746,-9.7821260430489E-14,9.7821806154682E-14,89.122476112314,89.122465141796,-0.011092731196575,-0.011092729971074,9.7821140285092E-14,-9.7821549521583E-14,0.011092742395594,0.011092717735066,89.122479271257,89.122490241145,32.413342942349,0.000300726227346,7.9152842549239E-05,-2.9066614224819E-12,0,360.31484048501,100000137.3529,-1.8186841930482E-14,-0.008575331377915,0.011928570863689,383.02023310351,-1.6557339284591E-05,1069.421621515,891.88892665857,,959.421621515,1069.421621515
13.3165,-119.48551128389,-39.828501125177,2.8937571812231E-18,0.003154258056725,1.7341031429673,0,1.8583175329836E-14,76.490897929585,1.2392992923307E-13,-41.696979923479,-8.6775434414652E-14,8.6775913462298E-14,87.588620575057,87.588609529826,-0.009825261290403,-0.009825260819224,8.6775328401014E-14,-8.6775683138955E-14,0.009825271269928,0.009825249917188,87.588623861303,87.588634905919,31.855402595839,0.000290414214808,7.6490897929573E-05,-2.9214504382239E-12,0,360.31484253242,100000139.29326,-1.8478275528551E-14,-0.008588486343539,0.011928570863689,381.4325452126,-1.5520195297084E-05,1065.1184675833,888.11997537956,,955.1184675833,1065.1184675833
13.4165,-113.63938715093,-37.879793116183,2.3543947100892E-18,0.003196746926822,1.7340959294448,0,1.5180587043751E-14,74.001245762224,1.0974076909807E-13,-40.991043046735,-7.684022443106E-14,7.6840644667317E-14,86.105729435018,86.105718319487,-0.008687527714199,-0.008687527795711,7.6840131051339E-14,-7.6840438436184E-14,0.008687536588835,0.008687518102011,86.105732844741,86.105743959668,31.316005751991,0.000280776148961,7.4001245762213E-05,-2.9330110185141E-12,0,360.31484451199,100000141.16952,-1.8818281383926E-14,-0.008601212193548,0.011928570863688,379.89737423221,-1.4582555383401E-05,1060.9582792031,884.47627542654,,950.9582792031,1060.9582792031
13.5165,-108.22004715601,-36.073346486342,1.9267670422156E-18,0.003237876381534,1.7340889439947,0,1.2472129002396E-14,71.666626226102,9.7031187426238E-14,-40.307872835368,-6.7941010026485E-14,6.7941378463079E-14,84.670661988644,84.670650806985,-0.007670361875023,-0.007670362353739,6.7940927897336E-14,-6.7941194165645E-14,0.007670369753504,0.007670353749241,84.670665518312,84.670676699377,30.79400926351,0.000271744149878,7.1666626226092E-05,-2.9453163016533E-12,0,360.31484642802,100000142.98574,-1.9186042814892E-14,-0.008613535944382,0.011928570863688,378.41139021417,-1.3731661895865E-05,1056.9319690452,880.94986423447,,946.9319690452,1056.9319690452
13.6165,-103.18389813694,-34.394630181453,1.5854958293049E-18,0.003277729378834,1.7340821727876,0,1.0302249624719E-14,69.472095128883,8.5685312095253E-14,-39.646117070288,-5.9996658229791E-14,5.999698109722E-14,83.280577761174,83.280566517338,-0.006763961609366,-0.006763962365758,5.999658608741E-14,-5.9996816674217E-14,0.006763968593298,0.006763954739184,83.280581407517,83.280592650768,30.28837929803,0.00026325947864,6.9472095128874E-05,-2.9548741987511E-12,0,360.3148482844,100000144.7456,-1.9408087473845E-14,-0.008625481969619,0.011928570863688,376.97158987328,-1.2956758028692E-05,1053.0313425325,877.53356156174,,943.0313425325,1053.0313425325
13.7165,-98.493124798672,-32.831039103065,1.3114563296113E-18,0.003316381038608,1.7340756032971,0,8.553275300789E-15,67.404640052105,7.5584964134685E-14,-39.004548079287,-5.2924420725744E-14,5.2924703545641E-14,81.932897901392,81.932886599124,-0.005958437638867,-0.005958438581459,5.2924357425029E-14,-5.2924557061192E-14,0.005958443822125,0.005958431830034,81.93290166137,81.93291296306,29.798177276952,0.000255271017566,6.7404640052097E-05,-2.9637495450324E-12,0,360.31485008466,100000146.45241,-1.9720337753527E-14,-0.008637072346996,0.011928570863687,375.57525365132,-1.2248762610448E-05,1049.24898034563,874.22086652218,,939.24898034563,1049.24898034563
13.8165,-94.114753370522,-31.371581994221,1.0901197625706E-18,0.003353899636591,1.7340692241344,0,7.1354753479592E-15,65.452871410624,6.6614196955696E-14,-38.382047289121,-4.664311223475E-14,4.6643359889869E-14,80.625272731679,80.625261374536,-0.005244163058094,-0.005244164117294,4.6643056744789E-14,-4.6643229544312E-14,0.005244168526657,0.00524415814692,80.625276602456,80.62528795903,29.322548056958,0.0002477340478,6.5452871410616E-05,-2.9695241775315E-12,0,360.31485183201,100000148.10918,-1.9990954669772E-14,-0.008648327149053,0.011928570863687,374.21990975802,-1.1599938496701E-05,1045.57814004971,871.00587137359,,935.57814004971,1045.57814004971
13.9165,-90.019893195347,-30.006628635808,9.1036497954121E-19,0.003390347442239,1.7340630249097,0,5.9799134552485E-15,63.606771750291,5.8662139660264E-14,-37.777592156151,-4.1075101407853E-14,4.1075318208183E-14,79.355554294477,79.355542885839,-0.004611987795857,-0.004611988919149,4.107505280525E-14,-4.1075202342964E-14,0.004611992627932,0.004611983644255,79.3555582734,79.355569681475,28.860709931836,0.000240609257911,6.3606771750283E-05,-2.975500102623E-12,0,360.31485352934,100000149.71866,-2.0324021631128E-14,-0.008659264688193,0.011928570863687,372.90330385255,-1.1003628092894E-05,1042.01267317171,867.88318884924,,932.01267317171,1042.01267317171
14.0165,-86.183117756299,-28.727703522206,7.6361838183649E-19,0.003425781429443,1.7340569961141,0,5.0332550786158E-15,61.857490752513,5.1624671933308E-14,-37.190245042602,-3.6147483594915E-14,3.6147673339108E-14,78.121772985727,78.12176152881,-0.004053360832427,-0.004053361980596,3.6147441055965E-14,-3.6147570436251E-14,0.004053365098761,0.004053357323792,78.121777070302,78.121788526666,28.411946123172,0.000233861933692,6.1857490752506E-05,-2.9814512269682E-12,0,360.31485517935,100000151.28338,-2.0622394122933E-14,-0.0086699017246,0.011928570863687,371.62337332286,-1.0454148200743E-05,1038.54695486862,864.84789052353,,928.54695486862,1038.54695486862
14.1165,-82.581955922918,-27.527316276541,6.432258014106E-19,0.003460253882879,1.7340511290186,0,4.2539619205852E-15,60.19717641998,4.5405299059093E-14,-36.619143695788,-3.1792693538764E-14,3.179285957052E-14,76.92211755549,76.92210605336,-0.003560389869084,-0.003560391013262,3.1792656331147E-14,-3.179276824846E-14,0.00356039363339,0.003560386904867,76.922121743373,76.922133244959,27.975597497634,0.000227461291303,6.0197176419974E-05,-2.985336797596E-12,0,360.31485678447,100000152.80563,-2.0913827720812E-14,-0.008680253643652,0.011928570863686,370.3782253393,-9.9465381664205E-06,1035.17582392808,861.89545423286,,925.17582392808,1035.17582392808
14.2165,-79.196471029508,-26.39882134359,5.4398989624058E-19,0.003493812918107,1.7340454155881,0,3.6094795582872E-15,58.618835138475,3.9915485407109E-14,-36.063493056651,-2.7948738888709E-14,2.7948884148071E-14,75.75491790095,75.754906356527,-0.003125859129551,-0.003125860248897,2.7948706363152E-14,-2.7948803155147E-14,0.003125862448996,0.003125856626401,75.754922189928,75.754933733813,27.551056301372,0.000221379924758,5.8618835138469E-05,-2.9902310043481E-12,0,360.31485834696,100000154.28755,-2.1128933485712E-14,-0.008690334608135,0.011928570863686,369.16611802812,-9.4765113923403E-06,1031.89453130716,859.02171897951,,921.89453130716,1031.89453130716
