x, y
,
1.0196292257361,1052.98804780876
2.00327153762268,1070.36653386454
3.01090512540894,1075.26294820717
4.0185387131952,1085.43426294821
5.02617230098146,1090.50199203187
5.99781897491821,1090.67330677291
7.00545256270447,1093.25896414343
7.98909487459106,1093.53386454183
9.02071973827699,1093.53386454183
10.0043620501636,1096.01593625498
