x, y
0.9956379498364231, 1036.8525896414342
1.9792802617230099, 1039.5418326693227
3.010905125408942, 1043.1274900398407
3.9825517993456923, 1042.231075697211
5.002181025081788, 1042.231075697211
6.033805888767721, 1041.3346613545816
7.017448200654307, 1044.9203187250996
8.01308615049073, 1045.816733067729
8.972737186477644, 1046.7131474103585
9.980370774263903, 1048.5059760956176
