time,Dynamic_hardening_term,Dynamic_hardening_term_avg,Energy,Ep_eff,F_norm,First_term_KM,First_term_KM_avg,Phi,Prager_term,Prager_term_avg,Second_term_KM,Second_term_KM_avg,Static_hardening_term,Static_hardening_term_avg,backstress01,backstress02,backstress03,backstress04,backstress05,backstress06,backstress07,backstress08,backstress09,backstress10,backstress11,backstress12,backstress_avg,entropy_generation_rate,gamma_dot_average,phi_1,phi_2,strain_zz,ssd,strain_xx,stress_zz,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
242.17699999999,3.3355905552484E-21,1.1094194909139E-21,6.7907908180324E-39,0.001798955156784,1.7328584802623,2.6926564656896E-35,8.8149357823093E-15,0,1.0770625862758E-34,3.5258728097245E-14,2.0577509927757E-38,6.8624487587448E-18,-1.5863744689177E-19,2.5213266462256E-06,1.1115449666623E-19,-1.1126630659088E-19,-5.2985732980459E-06,-5.2938589793806E-06,7.5186418407026E-11,7.5157059439158E-11,-1.1130074075552E-19,1.1107666925879E-19,-7.5082124470713E-11,-7.5224579259604E-11,-5.2953577487724E-06,-5.2971626022367E-06,-1.9512385940931E-06,6.7905607390816E-20,3.5258728097245E-20,-5.1714289445786E-06,0,0.002174633743145,100001919.30459,-2.8196405802687E-13,406.05346609238,0.002174633743145,154.37260831993,4.874034236292E-05,406.05346609238,355.00321511335
243.17699999999,1.8506460550956E-16,6.157754013351E-17,1.6264442558345E-33,0.001798955156777,1.7330722835944,5.08752585434E-30,1.8625902670723E-09,0,2.035010341736E-29,7.45014659311E-09,3.9020317971037E-33,1.4500310134081E-12,-4.1747944269607E-20,6.6221913916926E-07,2.9252057587286E-20,-2.9281482132047E-20,-1.3916665681617E-06,-1.3904053548661E-06,1.9786490820613E-11,1.9778764545035E-11,-2.9290544023966E-20,2.9231576079471E-20,-1.9759044227596E-11,-1.9796533449767E-11,-1.3908046280784E-06,-1.3912898824633E-06,-5.1255773671694E-07,1.8229491224693E-14,7.45014659311E-15,-5.2049870102383E-06,0,0.003171963959785,100001919.30459,-2.8285352692773E-13,515.90922116972,0.003171963959785,195.71319599351,6.2211218131232E-05,515.90922116972,451.10554820347
244.17699999999,-1.5161960535263E-10,-5.0386341532206E-11,3.4460563924929E-29,0.001798955020049,1.7332853399893,8.8996395606767E-26,3.6272343219042E-05,0,3.5598558242707E-25,0.000145085196162,6.842094577555E-29,2.8238106643403E-08,-1.0986561459305E-20,-2.7741385093059E-05,7.6980922875961E-21,-7.7058352654999E-21,5.8088163907775E-05,5.8452506865557E-05,5.2044080977343E-12,5.2023662526286E-12,-7.7082199963665E-21,7.6927023059016E-21,-5.1971784501115E-12,-5.2070489468388E-12,5.8370184258599E-05,5.8180691787869E-05,2.0086035719312E-05,4.3090867406072E-10,1.4508519616176E-10,-5.2386081174997E-06,0,0.004168300499818,100001919.3046,-2.8373701753623E-13,626.23287194373,0.004168300499818,237.06591903094,7.5899475543097E-05,626.23287194373,547.6402520035
245.17699999999,-0.00246171423825,-0.000818376505946,1.4295769382949E-25,0.001798368163718,1.7334975358215,3.1438502736418E-22,0.1395742832994,0,1.2575401094567E-21,0.55828106130973,2.4211263179318E-25,0.000108658916058,-2.6294431225401E-21,-0.11718625860875,1.842360472438E-21,-1.8425600829683E-21,0.24550666093492,0.2467926416339,-1.0964405533507E-11,-1.099764917735E-11,-1.8430183880558E-21,1.8411150063247E-21,1.0991350738496E-11,1.0972144677385E-11,0.24651391845082,0.24582133100031,0.085346699891245,1.9496947058403E-06,5.5828106131005E-07,-5.2515320542903E-06,0,0.005163645341347,100001919.33051,-2.8395755583864E-13,736.96994985174,0.005163645341347,278.41023899433,0.000255327864888,736.96994985174,644.5597320215
246.17699999999,-10.531463046969,-3.5088033138258,1.2943389808424E-22,0.001723814501256,1.7336960131516,2.4992821838969E-19,6.4352362080127,0,9.9971287355877E-19,25.740202768786,1.9294681207119E-22,0.005009847102618,2.3724998357112E-19,-10.915762342384,-1.6626977796328E-19,1.6755008123578E-19,22.917670372166,22.940870876809,-1.3061931848326E-08,-1.3089841226895E-08,1.6769728586588E-19,-1.6612053486099E-19,1.3082219212869E-08,1.3070413192192E-08,22.93622189881,22.92278733581,8.2257024855995,9.5805795055454E-05,2.5740202768784E-05,-4.6187096326913E-06,0,0.00615800045658,100001922.62284,-2.674694185811E-13,840.99329075088,0.00615800045658,317.10033461699,0.000329731796163,840.99329075088,735.62430244992
247.17699999999,-52.452972035066,-17.480458402336,2.3594337949843E-20,0.00149540937726,1.7338674367465,4.1249493763975E-17,13.387783328142,0,1.649979750559E-16,53.549577092089,3.1908990257339E-20,0.01042242348169,4.5466747124774E-17,-26.140729002217,-3.1863676624307E-17,3.2045381676362E-17,54.900473450777,54.920438815992,-2.8416340653735E-06,-2.846653576174E-06,3.2073181383608E-17,-3.1835449704221E-17,2.8450259451224E-06,2.8434333847038E-06,54.916427470483,54.904992128438,19.868849788382,0.000202125758818,5.3549577092039E-05,-3.9278170467314E-06,0,0.007151367811835,100001932.70935,-2.5101736622412E-13,930.40525478196,0.007151367811835,350.24233957576,-0.000760045559969,930.40525478196,813.91498608033
248.17699999999,-128.8228607497,-42.935418685622,1.1136917795191E-18,0.001084657340894,1.7340077375104,1.8099138078747E-15,22.291057158771,0,7.2396552314987E-15,89.161380804695,1.4028037789404E-18,0.017353649365235,2.3856970478611E-15,-38.562261924584,-1.671954310039E-15,1.6783106381577E-15,80.995382205652,81.010243770634,-0.000165544472855,-0.000165787994838,1.6797885424336E-15,-1.6704456599831E-15,0.00016569153146,0.000165648846896,81.007143278089,80.999014866679,29.380169044001,0.000339890938573,8.9161360676605E-05,-3.0304173917654E-06,0,0.008143749367584,100001950.8485,-2.316833144529E-13,1002.2293473955,0.008143749367584,376.78976904165,-0.002333786763633,1002.2293473955,876.81688287634
249.17699999999,-226.50823200464,-75.498197782779,1.4849731178026E-17,0.000458319160257,1.7341120987788,2.2990416243792E-14,31.938555115564,0,9.1961664975167E-14,127.74712232235,1.7851015481915E-17,0.024864263022815,3.7906421121487E-14,-47.32712894775,-2.6566644688948E-14,2.6620921361396E-14,99.409491281737,99.418624805336,-0.002834837556792,-0.00283835419896,2.6645038390866E-14,-2.6541763306799E-14,0.002836639825731,0.002836640226996,99.416503149997,99.412163047961,36.102603998829,0.000490444769281,0.000127747093822,-2.0464714874682E-06,0,0.009135147078464,100001978.50843,-2.1233816959078E-13,1053.0256758635,0.009135147078464,395.52580489623,-0.002647626161379,1053.0256758635,921.30822429688
250.17699999999,-200.36875187069,-66.876476277963,6.4222797610885E-17,0.000355211327501,1.7341862358269,9.6517536469491E-14,26.114227106187,0,3.8607014587796E-13,104.43926116853,7.5134885508719E-17,0.020330016880322,2.1508893111171E-13,-51.275271697678,-1.507487377677E-13,1.5082308399407E-13,107.71452441521,107.70038707083,-0.016823763674271,-0.016841238519226,1.5096195025074E-13,-1.5060346144089E-13,0.016830776908304,0.016834449386216,107.70262001171,107.71263870877,39.286259806722,0.000406976902485,0.000104441385743,-1.7359944888521E-06,0,0.010125562893304,100002014.43546,-2.0667362234984E-13,1085.4335263853,0.010125562893304,407.46621421676,-0.001693380232568,1085.4335263853,949.69455308763
250.92699999999,-297.26817171929,-99.084939983427,1.2548075476924E-16,0.001087738720257,1.7342221458033,1.8651859780353E-13,36.687333054283,0,7.4607439121412E-13,146.71638308535,1.4513317602192E-16,0.028561230095497,4.8241014306939E-13,-54.08220342219,-3.3810398062738E-13,3.3796476739115E-13,113.60202789632,113.60509313597,-0.03840833914769,-0.038443036123343,3.3827148906279E-13,-3.3777946254789E-13,0.038419267975225,0.038432179503332,113.60397541832,113.60366737277,41.369545411957,0.000570226131005,0.000146717758247,-6.6103906895557E-07,0,0.010867731555417,100002046.78687,-1.8402612555907E-13,1097.6627951571,0.010867731555417,411.97451412457,-0.002212635143966,1097.6627951571,960.40662067115
251.92699999999,-5.7028752174655,-1.8965480096821,1.19318337536E-16,0.002163069466595,1.7342555343417,1.7632084251746E-13,0.65425390221383,0,7.0528337006985E-13,2.5905547166478,1.3765402002493E-16,0.000509339413881,8.3890478780047E-13,-58.865418271102,-5.8795476668354E-13,5.8730383513526E-13,123.61443130729,123.68395923375,-0.067284047021741,-0.067328944302471,5.8783174210497E-13,-5.873937858953E-13,0.067287380980249,0.067325018812748,123.64241265124,123.6638018466,45.42641095417,9.9486864228192E-06,2.5906332061041E-06,1.7065959707732E-06,0,0.011856433724147,100002094.27877,-1.3181911768482E-13,1104.1764662703,0.011856433724147,414.38448681151,-0.009702139338794,1104.1764662703,966.11664110405
252.92699999999,-46.459281550076,-15.487760693346,4.7642646871377E-19,0.002595662748429,1.7339968837609,8.0256427306696E-16,8.8655367195788,0,3.2102570922678E-15,35.460920897995,6.2521358375946E-19,0.006901861705589,3.5527754905889E-13,-34.975502322877,-2.4896372323618E-13,2.4866137354954E-13,73.469131966773,73.467854031827,-0.028285676432009,-0.028301246131599,2.488498307758E-13,-2.4876220091864E-13,0.028285868881309,0.0283007116043,73.467359414189,73.470107474713,26.865013258524,0.000132228847304,3.5460920898E-05,1.3608355413709E-07,0,0.011012143028068,100002113.38369,-1.6840248683323E-13,966.22709429191,0.011012143028068,363.5260576555,-0.000306706954702,966.22709429191,845.27964897031
253.92699999999,-4.3898635953608,-1.4634268480545,5.8576276621235E-22,0.002693637968695,1.7337629749211,1.125334143103E-18,1.7643755394425,0,4.5013365724122E-18,7.0572778919017,8.7667035830513E-22,0.001373574694473,9.3648702342967E-14,-16.605761824976,-6.562508542733E-14,6.5545386603563E-14,34.88198794988,34.881065957374,-0.007453555008812,-0.007457657956605,6.5595034676929E-14,-6.5571991970963E-14,0.007453607532704,0.007457515288729,34.880655067906,34.882779423055,12.793846781433,2.543382636426E-05,7.0572778918967E-06,1.1313231058449E-07,0,0.010022605341488,100002117.7103,-1.6567289077327E-13,845.36369111329,0.010022605341488,318.7568096695,-0.000712842958912,845.36369111329,739.44646880322
254.92699999999,-0.047314001043855,-0.015774423538612,4.9918792691312E-25,0.002705686006485,1.7335428945995,1.1031608431886E-21,0.059136851564041,0,4.4126433727544E-21,0.23653989095295,8.594772656302E-25,4.6038318860847E-05,2.4645301778924E-14,-5.3403867594812,-1.7270394401332E-14,1.7249420242019E-14,11.218039295875,11.217625003681,-0.001961528708745,-0.001962608469381,1.7262485970339E-14,-1.7256421958162E-14,0.001961542533708,0.001962570921512,11.217430759202,11.218402908109,4.1305418650966,7.918676227565E-07,2.3653989095292E-07,1.0472519571187E-07,0,0.009032087500106,100002118.24234,-1.6443968297275E-13,733.37733692016,0.009032087500106,277.1057927031,6.3274170698673E-06,733.37733692016,641.41003488248
255.92699999999,-1.8035917630745E-05,-6.0137074306537E-06,1.5382815782793E-28,0.002705866154771,1.7333241047126,3.993347380309E-25,8.4847424961667E-05,0,1.5973389521236E-24,0.000339378917202,3.1116810773396E-28,6.6054121963095E-08,6.4857899343743E-15,-1.4189912627044,-4.5449697132269E-15,4.5394500409504E-15,2.9807406059828,2.9806269213399,-0.000516206420512,-0.00051649057611,4.5428884880479E-15,-4.5412926501813E-15,0.000516210058765,0.000516480694809,2.9805734001627,2.9808404030451,1.0981432216657,9.9098568841277E-10,3.3937891720233E-10,1.0057690312004E-07,0,0.008040587560277,100002118.2503,-1.6355696681251E-13,623.0121159786,0.008040587560277,235.89534970909,7.4923770414349E-05,623.0121159786,544.81647899066
256.92699999999,-5.4715252894859E-10,-1.8245008661273E-10,1.035173933054E-32,0.002705866305688,1.7331046065094,3.2558131371685E-29,9.7813292991837E-09,0,1.3023252548674E-28,3.912407415985E-08,2.537503315204E-32,7.6148111599423E-12,1.7068352559479E-15,-0.37344038514522,-1.1960785998461E-15,1.1946260133242E-15,0.78445086441648,0.78442094117186,-0.000135847649518,-0.000135922429428,1.1955308934768E-15,-1.1951109242414E-15,0.000135848606981,0.000135919829011,0.78440685330533,0.78447713220926,0.28900278418517,9.4852459936118E-14,3.912407415985E-14,9.6552361137706E-08,0,0.007048103572566,100002118.25031,-1.6286938263074E-13,513.13058917885,0.007048103572566,194.7038624099,6.159965992907E-05,513.13058917885,448.66920155787
257.92699999999,-1.3546971745215E-15,-4.5176974942656E-16,7.4490579761575E-38,0.0027058663057,1.7328843786866,2.9712859767836E-34,9.2032446949495E-14,0,1.1885143907134E-33,3.6811809207724E-13,2.3164793558889E-37,7.1647695591591E-17,4.4917991799659E-16,-0.098276574991061,-3.1476645769645E-16,3.1438418724669E-16,0.20644029748881,0.20643242272673,-3.5750395861245E-05,-3.5770075342734E-05,3.1462232035367E-16,-3.1451179900164E-16,3.5750647832183E-05,3.5769391003263E-05,0.20642871528797,0.20644721026239,0.076055523098202,7.0391843981369E-19,3.6811809207724E-19,9.2524085832123E-08,0,0.006054633581729,100002118.25031,-1.6202405702067E-13,403.71333438729,0.006054633581729,153.52442883149,4.8256138212564E-05,403.71333438729,352.95088673104
258.92699999999,-8.8771688010399E-23,-2.9608260764882E-23,1.459367183007E-44,0.0027058663057,1.7326634306497,7.9540037662886E-41,2.29195422606E-20,0,3.1816015065155E-40,9.1675256368039E-20,6.204495170724E-44,1.784297214103E-23,1.1820859572026E-16,-0.025862990432661,-8.2835628781854E-17,8.2735028442698E-17,0.054327935617978,0.054325863253345,-9.4082658681785E-06,-9.4134448259429E-06,8.2797696826439E-17,-8.2768611435825E-17,9.4083321782056E-06,9.4132647314963E-06,0.054324887583895,0.054329754820525,0.020015179267479,1.2809418674978E-25,9.1675256368039E-26,8.8491916137712E-08,0,0.005060175626688,100002118.25031,-1.6117358229152E-13,294.75826547469,0.005060175626688,112.35657167932,3.5082288517202E-05,294.75826547469,257.65946402817
259.92699999999,-7.0519657806573E-33,-2.3527638797361E-33,3.154375475676E-54,0.0027058663057,1.732441771702,2.7129974293245E-50,6.9205143169407E-30,0,1.0851989717298E-49,2.7681177790956E-29,2.1187439512734E-53,5.3876531544759E-33,3.110840788359E-17,-0.006806243239354,-2.1799468234008E-17,2.17729937099E-17,0.014297230843075,0.014296685468481,-2.4759296929153E-06,-2.4772926151823E-06,2.1789485857381E-17,-2.1781831590296E-17,2.4759471434186E-06,2.4772452205616E-06,0.01429642870608,0.014297709594168,0.00526730189722,2.4447861271653E-35,2.7681177790956E-35,8.445584581098E-08,0,0.004064727740509,100002118.25031,-1.6033871456463E-13,186.26333278975,0.004064727740509,71.199823486144,2.2074831397304E-05,186.26333278975,162.79290340122
260.92699999999,-1.0205895666608E-50,-3.4083227191944E-51,9.1607704472579E-72,0.0027058663057,1.7322194110215,1.8663757108312E-67,3.8094045765559E-47,0,7.4655028433249E-67,1.5237134197081E-46,1.463872914329E-70,2.9656394949812E-50,8.1866554217592E-18,-0.001791167465876,-5.7368649489823E-18,5.7298977714096E-18,0.003762535930272,0.003762392406569,-6.5157893390258E-07,-6.5193760782703E-07,5.7342379332635E-18,-5.7322235953646E-18,6.5158352627086E-07,6.5192513520436E-07,0.0037623248356,0.003762661920976,0.001386171410492,5.6524929339494E-53,1.5237134197081E-52,8.0415862041762E-08,0,0.003068287950378,100002118.25031,-1.5950551920999E-13,78.226508388325,0.003068287950378,30.053721212422,9.2305642242388E-06,78.226508388325,68.349261579771
261.92699999999,-2.8957032064728E-85,-9.5472332536998E-86,1.1135501283779E-106,0.0027058663057,1.7319963238737,6.1413382959612E-102,4.0599642191311E-81,1.3395669866825,-2.4565353183845E-101,-1.6239340930397E-80,4.68836993199E-105,3.1607013617316E-84,2.1523838952716E-18,-0.000470922513962,-1.5083012163378E-18,1.5064687079346E-18,0.000989222338795,0.000989184614081,-1.7130903763235E-07,-1.7140340311812E-07,1.5076106058142E-18,-1.5070801340883E-18,1.7131025397989E-07,1.7140011499578E-07,0.000989166842856,0.00098925547106,0.000364443635516,2.2609633189362E-87,-1.6239340930397E-86,1.0443877894878,-11.035540914957,0.002070854277578,100002118.25031,-1.5886256602843E-13,-29.333823441237,0.002070854277578,-11.07828648503,-7.1291814148738E-06,-29.333823441237,25.656195686577
262.92699999999,-1.8313597985729E-44,-6.0960440949909E-45,3.800710605402E-64,0.0027058663057,1.7317715638817,4.468029381095E-60,9.8484599776095E-40,2.8890080978636,-1.787211752438E-59,-3.939258834474E-39,3.4627828163176E-63,7.6670727105807E-43,5.6643288695044E-19,-0.000123930493856,-3.9693263558682E-19,3.9645038285978E-19,0.000260329054878,0.00026031912704,-4.5082604901005E-08,-4.5107438627722E-08,3.9675089082114E-19,-3.9661128904217E-19,4.5082925001564E-08,4.5106573307805E-08,0.000260314450269,0.000260337774142,9.5908903407504E-05,2.5378686948566E-45,-3.939258834474E-45,1.0496519134144,-11.048264393978,0.001072424737466,100002118.25031,-1.5805881794254E-13,-135.8426571547,0.001072424737466,-52.085826624339,-3.1438858949311E-05,-135.8426571547,118.70419320957
263.92699999999,-8.6214001150594E-32,-2.8717214380133E-32,1.5961088898763E-50,0.0027058663057,1.7315447273407,1.0518409573201E-46,1.7628899575356E-26,3.8601133007625,-4.2073638292803E-46,-7.0513357978296E-26,8.1678296325277E-50,1.3724181766596E-29,1.4906551573994E-19,-3.2614213277212E-05,-1.0445892072967E-19,1.0433200851888E-19,6.850958996336E-05,6.8506977300264E-05,-1.1864180038312E-08,-1.187071541486E-08,1.0441109180335E-19,-1.0437435345191E-19,1.1864264277696E-08,1.1870487692628E-08,6.8505746536189E-05,6.8511884571752E-05,2.5239901283297E-05,8.0611014415541E-32,-7.0513357978296E-32,1.0548329682364,-11.06075753344,7.2997339446779E-05,100002118.25031,-1.5742024812917E-13,-241.05382951899,7.2997339446779E-05,-92.920671810847,-5.5608540107065E-05,-241.05382951899,210.57612749093
264.92699999999,-2.7716699419227E-24,-9.234450340434E-25,3.5199033041642E-42,0.0027058663057,1.7313158367439,1.6135574596054E-38,2.1540808442266E-18,4.6321446133387,-6.4542298384217E-38,-8.6160496310975E-18,1.2539189723867E-41,1.6769621336766E-21,3.9228880410609E-20,-8.5829312431143E-06,-2.7489969686863E-20,2.7456570789678E-20,1.8029351042493E-05,1.8028663480057E-05,-3.1222412345197E-09,-3.1239611192197E-09,2.7477382770344E-20,-2.7467714509122E-20,3.122263403409E-09,3.1239011906154E-09,1.8028339585588E-05,1.8029954903936E-05,6.6422677578091E-06,1.4096393251691E-23,-8.6160496310975E-24,1.059929563267,-11.07301866578,-0.000927429913048,100002118.25031,-1.5671780929817E-13,-344.97918987221,-0.000927429913048,-133.58385689632,-7.9324976335507E-05,-344.97918987221,301.28326821158
265.92699999999,-4.7732203863894E-19,-1.5905058478479E-19,3.7203388658178E-36,0.0027058663057,1.7310849142187,1.3087408109036E-32,1.4097950884971E-12,5.2929421597004,-5.2349632436142E-32,-5.6390011938171E-12,1.0174499857888E-35,1.0975321497313E-15,1.0323682513891E-20,-2.2587292481694E-06,-7.2344078237192E-21,7.2256183910376E-21,4.7446986785461E-06,4.7445177355729E-06,-8.2166574470844E-10,-8.2211835877887E-10,7.231095383327E-21,-7.2285510319504E-21,8.2167157879256E-10,8.2210258764587E-10,4.7444324971033E-06,4.7448575944979E-06,1.7480141097754E-06,1.1970933283904E-17,-5.6390011938171E-18,6.6899402480546,-11.085046560431,-0.001928859022587,100002118.25031,-1.5602430193742E-13,-447.63046310663,-0.001928859022587,-174.07640150298,-0.000102598821804,-447.63046310663,390.83713941604
266.92699999999,-4.014320001298E-15,-1.337763751679E-15,1.9221782703439E-31,0.002705866305524,1.7308519815369,5.49013660625E-28,4.7975931142039E-08,5.8801271606856,-2.1960546425E-27,-1.9189762767092E-07,4.2692412176949E-31,3.7349489490632E-11,2.7168352368391E-21,-5.5826745284761E-07,-1.9038452670314E-21,1.9015321927949E-21,1.1727070194012E-06,1.172649272625E-06,-2.1623396178793E-10,-2.1635307413086E-10,1.9029735471696E-21,-1.9023039626091E-21,2.1623549711739E-10,2.1634892371438E-10,1.1726059727784E-06,1.1727648308622E-06,4.3386567137437E-07,4.9964670521316E-13,-1.9189762767092E-13,6.694863525108,-11.096840402043,-0.002931291997757,100002118.25031,-1.5545069748358E-13,-549.0192515641,-0.002931291997757,-214.39931015974,-0.000125440356426,-549.0192515641,479.24917021843
267.92699999999,7.323307355976E-09,2.4397633422428E-09,1.4223443011248E-27,0.00270586530404,1.7306170603289,3.4216816307753E-24,0.000243192001105,6.4139485473471,-1.3686726523101E-23,-0.000972737098994,2.6612197100712E-27,1.8932612402249E-07,7.1218823670055E-22,0.000200841873477,-4.9907173535383E-22,4.9846294481298E-22,-0.00042185439022,-0.000421898279054,-5.6898681989686E-11,-5.693002634362E-11,4.9884062672552E-22,-4.9866789359492E-22,5.6899088135767E-11,5.6928932022909E-11,-0.000421998570283,-0.000421781165434,-0.000146117264805,2.9946781910883E-09,-9.7273709899412E-10,6.6996924962642,-11.108399150815,-0.003934730853196,100002118.25035,-1.5486856428311E-13,-649.15694975408,-0.003934730853196,-254.55353760131,-0.000147530314566,-649.15694975408,566.53060555195
268.92699999999,0.013007289721396,0.004333808570076,2.6976665432456E-24,0.002704426352511,1.7303804728711,5.6095986274445E-21,0.30875747527964,6.9062022427418,-2.2438394509778E-20,-1.2349906628678,4.3634185445353E-24,0.000240369156143,-4.7743306053321E-21,0.28100604347407,3.345929612671E-21,-3.3458481952689E-21,-0.59024136631875,-0.59028821107058,-6.549614820978E-12,-6.5552114837005E-12,-3.3485738398672E-21,3.3429439901745E-21,6.5520435505538E-12,6.552648686052E-12,-0.59040762481895,-0.59015810156282,-0.2056148001712,4.3721059953795E-06,-1.234990662869E-06,6.6980716078628,-11.119042932632,-0.004939177609609,100002118.31389,-1.5410193148152E-13,-747.93115251751,-0.004939177609609,-294.49001764408,0.00028544290998,-747.93115251751,652.58518878278
269.92699999999,9.6575505472954,3.2189135712126,1.3487498118371E-21,0.002628534102869,1.730157858397,2.4899542042697E-18,5.9751929735187,7.3371465061205,-9.9598168170789E-18,-23.900011536498,1.9370471833467E-21,0.004651716210414,-2.4947662859264E-18,10.785403611075,1.7483113575737E-18,-1.7480335979409E-18,-22.655270098691,-22.655622044339,3.092199618712E-09,3.0932147599276E-09,-1.7493933040916E-18,1.7468132206529E-18,-3.0914558150113E-09,-3.0939374029566E-09,-22.656653191206,-22.654581753124,-8.1402111543051,8.8831856446373E-05,-2.3900011536501E-05,12.236676771848,-11.121730589403,-0.005944634293799,100002121.66531,-1.5097262904326E-13,-839.2194636257,-0.005944634293799,-331.7045490294,0.002958065530115,-839.2194636257,732.08454124842
270.92699999999,43.064132921279,14.354044718236,1.8118663912506E-19,0.002422881003489,1.7299619627527,3.0451441101833E-16,11.862945468126,7.6968321361034,-1.2180576440733E-15,-47.450265723627,2.3691830709218E-19,0.009235360767732,-3.4676089830368E-16,24.224855386418,2.4300296442361E-16,-2.4294522644138E-16,-50.885855362626,-50.886138372831,3.2639128237678E-07,3.2650377539016E-07,-2.4312967473066E-16,2.427988920993E-16,-3.2632183517076E-07,-3.2657075636081E-07,-50.887186422137,-50.885155246874,-18.415924721328,0.000178694330305,-4.7450265723604E-05,6.5207261088069,-11.126014216403,-0.006951102938688,100002130.74702,-1.4725036871679E-13,-918.72390131483,-0.006951102938688,-364.357168991,0.005724211580839,-918.72390131483,801.29486934323
271.92699999999,103.02835193932,34.341577289198,8.0814259644175E-18,0.002064750276756,1.7297987602076,1.2632969995178E-14,19.294561666005,7.9869290952162,-5.0531879980711E-14,-77.175746859786,9.829556918825E-18,0.015020913533087,-1.6677475934449E-14,35.634038943529,1.1687150087501E-14,-1.1683465303136E-14,-74.851725850963,-74.851909214037,1.2412758171648E-05,1.2417271341436E-05,-1.1692239284184E-14,1.1677419018297E-14,-1.2410412413376E-05,-1.2419519602601E-05,-74.852923883145,-74.851053351557,-27.147300822083,0.00029338966076,-7.7175746859707E-05,6.4021077965018,-11.131068246529,-0.007958585583342,100002146.56226,-1.4189416113115E-13,-984.94107526357,-0.007958585583342,-391.73132452107,0.009524770648181,-984.94107526357,858.91978776024
272.92699999999,185.88432064552,61.959611704545,1.2877508700707E-16,0.001522333518364,1.7296762670935,1.9102650245599E-13,27.946419923852,8.2039460141334,-7.6410600982397E-13,-111.78182790265,1.486474888116E-16,0.021756436339625,-3.0112278739025E-13,44.387758988417,2.1102007746579E-13,-2.1093601784784E-13,-93.239601067464,-93.2396690961,0.000186418001157,0.000186490450607,-2.1109519384276E-13,2.10843444433E-13,-0.000186386954849,-0.000186520044077,-93.240618017388,-93.238986580656,-33.852410164209,0.000427948848014,-0.000111781802011,11.886528496316,-11.140281502319,-0.008967084272996,100002170.51579,-1.3421327896216E-13,-1035.6537730908,-0.008967084272996,-412.81627152164,-0.00167737799962,-1035.6537730908,903.02760827577
273.92699999999,275.73697711121,91.909573160456,8.1385693526416E-16,0.000785561647014,1.7295978360381,1.1663384348344E-12,36.521057304617,8.3502437234106,-4.6653537393374E-12,-146.07824305479,9.0769070516643E-16,0.028431850586193,-2.2518732330282E-12,50.384888190914,1.5780665560827E-12,-1.5773055483336E-12,-105.83773328307,-105.83625365218,0.001222325638491,0.001222822316717,-1.5784992599941E-12,1.5767409085865E-12,-0.00122214119166,-0.001222997813536,-105.83789700002,-105.8365349107,-38.449383962738,0.000561928227884,-0.000146078200536,11.712768469113,-11.151009325055,-0.009976601059079,100002203.05245,-1.2380021792132E-13,-1070.3742318205,-0.009976601059079,-427.31089576782,-0.002737966977078,-1070.3742318205,933.22501758452
274.92699999999,426.92674147151,142.4038015778,2.4822379941199E-15,0.000135752004729,1.7295619530197,3.4952528951925E-12,49.518049334821,8.4328334251004,-1.398101158077E-11,-198.06237638004,2.7297043470522E-15,0.038550105156677,-8.1502869724137E-12,55.401203730807,5.6931800694716E-12,-5.7083437505725E-12,-116.38129465068,-116.37303455113,0.004045391510908,0.004037202171419,-5.6943511354828E-12,5.7067545451847E-12,-0.004042876251675,-0.004039445927728,-116.36874583592,-116.37376829779,-42.21962269509,0.00074287870917,-0.000198061642028,25.042185915179,-38.622497308422,-0.01098713801472,100002243.73787,-2.2214903052167E-12,-1090.102350595,-0.01098713801472,-435.58225390224,-6.8037853361791E-05,-1090.102350595,950.38271028083
275.92699999999,463.54322802578,146.65912675365,4.4176055582143E-15,0.001156878680743,1.7295505586059,6.1491771373881E-12,48.00253025197,8.4818997188126,-2.4596708549552E-11,-191.99819755409,4.711233732296E-15,0.037370289117289,-1.7254364803388E-11,58.20943800136,1.2115455899577E-11,-1.2146323636759E-11,-122.79598845438,-121.79199539795,0.008028665627944,0.008042866655062,-1.2173641483008E-11,1.2081341185509E-11,-0.008029556882137,-0.00803661076254,-122.37105804918,-122.13326365068,-44.43291855712,0.000714058374168,-0.000191996269733,3.474763153504,-32.979291950536,-0.011998697158322,100002288.82802,-6.2571809238149E-12,-1101.9647552635,-0.011998697158322,-440.54727475902,0.000427536017595,-1101.9647552635,960.70904755255
276.92699999999,62.714220703685,20.906202594358,1.7781543235666E-17,0.001627637051901,1.7298575758767,2.786508822785E-14,11.208058208008,7.9781346733931,-1.114603529114E-13,-44.830643461443,2.1834467621392E-17,0.008725551267103,-7.5792788373262E-12,37.343527132082,5.3155801908191E-12,-5.3147616495508E-12,-78.458459695479,-78.426608534799,0.003597449620041,0.003599829994488,-5.3154343161039E-12,5.306937750615E-12,-0.003598895517619,-0.00359776747119,-78.442892366084,-78.442959068329,-28.658007664428,0.000167969322496,-4.4830643461449E-05,-6.4119341608203,-35.728578701087,-0.011134761860328,100002309.6226,-2.131309400027E-13,-982.18357579864,-0.011134761860328,-390.75306850384,0.00087636816817,-982.18357579864,856.49475803649
