time,Dynamic_hardening_term,Dynamic_hardening_term_avg,Energy,Ep_eff,F_norm,First_term_KM,First_term_KM_avg,Phi,Prager_term,Prager_term_avg,Second_term_KM,Second_term_KM_avg,Static_hardening_term,Static_hardening_term_avg,backstress01,backstress02,backstress03,backstress04,backstress05,backstress06,backstress07,backstress08,backstress09,backstress10,backstress11,backstress12,backstress_avg,entropy_generation_rate,gamma_dot_average,phi_1,phi_2,strain_zz,ssd,strain_xx,stress_zz,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
86.262999999997,4.1255512774523,1.5742892129666,1.3809906618083E-20,0.002506502890171,1.7303625934605,2.8069987201935E-17,0.11209870057137,7.0627786624828,-1.1227994880779E-16,-6.5021791172254,6.912347812792E-11,1591.758801759,-1.8888157513647E-10,15.122324207604,6.6072323815341E-11,-3.3075780398929E-11,-41.923779964267,-42.518895021996,0.024827330289649,0.007026510013233,-7.1438488175803E-11,1.6872130670091E-10,-0.016364653112087,-0.011497934734189,-39.174281786693,-38.48503335975,-14.786802432997,2.09757901067E-05,-6.5021791172221E-06,-149.20954892946,172.53416360924,-0.009784715616192,66777734.006824,-1.1379198180372E-09,-780.06058607321,-0.009784715616192,-307.51073631181,-0.000655703399799,-780.06058607321,680.7119818205
86.762999999997,0.79730256359805,0.32587939719489,3.9110551043531E-22,0.002517177006016,1.7304803761931,8.5256966593929E-19,0.03475710997795,6.8208808209548,-3.4102786637588E-18,-2.0328010413004,2.5262704165388E-12,489.51279972331,-1.0956069557408E-10,9.975950764316,3.8325358134964E-11,-1.9185633570999E-11,-27.891584594945,-28.314946001829,0.014401132450563,0.004075733364448,-4.1437916306917E-11,9.7867182968932E-11,-0.009492342424467,-0.006669391936101,-25.610205413915,-25.11948039495,-9.7623681527265,6.3989838981475E-06,-2.0328010412998E-06,-149.35302190304,172.55999625647,-0.009279926680351,66777275.346812,-1.1453524243365E-09,-729.87426875044,-0.009279926680351,-287.1148791231,-0.000474583002076,-729.87426875044,637.01158594638
87.262999999997,0.074650150685993,0.033809729613174,8.9236814386604E-24,0.002519792142702,1.7305959135668,2.0952874027697E-20,0.005815874939634,6.5735933958829,-8.3811496110827E-20,-0.34320102954651,7.652864203382E-14,81.173358064587,-6.3550872837871E-11,6.0991153434502,2.22306912324E-11,-1.1128652041571E-11,-17.158769287113,-17.419799755548,0.00835339578582,0.002364131837733,-2.4036096687496E-11,5.6768096304009E-11,-0.005506045551123,-0.003868587820111,-15.552581529145,-15.247718982059,-5.9722350076496,1.0408310575626E-06,-3.4320102954648E-07,-149.40192124027,172.55856909438,-0.008775392424926,66777164.828394,-1.1491738981838E-09,-680.05176501261,-0.008775392424926,-266.95269923662,-0.000379413134696,-680.05176501261,593.61939642165
87.762999999997,0.002980740855675,0.001510041610524,1.5219734087525E-25,0.002520118942829,1.7307104579065,3.871419448676E-22,0.000438189388212,6.3177011023094,-1.5485677794712E-21,-0.026019799456162,1.8022259928715E-15,6.0759770880271,-3.6862838803778E-11,3.5778915183682,1.2894953932278E-11,-6.4551907922635E-12,-10.087614344499,-10.237596502157,0.004845398872754,0.0013713164397,-1.3942160485769E-11,3.2928477862332E-11,-0.003193789331723,-0.002243978765782,-9.102496351906,-8.9251482865914,-3.5042587518113,7.4830960036326E-08,-2.6019799456162E-08,-149.40387627145,172.54355315485,-0.008271112594919,66777151.232217,-1.1515966944182E-09,-630.11046860004,-0.008271112594919,-246.82684871716,-0.000351201392012,-630.11046860004,550.11570983463
88.262999999997,5.4646311057381E-05,3.0656558922109E-05,1.8148256530273E-27,0.002520137850647,1.7308244330325,5.0362992046314E-24,1.52585713312E-05,6.0511865049937,-2.0145196818535E-23,-0.000907462427909,3.1214444589348E-17,0.21115745564028,-2.1382383147724E-11,2.0777028115794,7.4797422663601E-12,-3.7443428976992E-12,-5.8597743294768,-5.9462206630303,0.002810580429719,0.00079543314255,-8.0871635079321E-12,1.9100247325839E-11,-0.001852561954352,-0.001301622462745,-5.2842005803068,-5.1815347312149,-2.035012479992,2.4380669822598E-09,-9.0746242790892E-10,-149.39599454239,172.52570428638,-0.007767086934787,66777150.45255,-1.1538140949825E-09,-579.88219295931,-0.007767086934787,-226.66926323778,-0.000345975046242,-579.88219295931,506.35452326381
88.762999999997,5.056804331831E-07,3.127978079891E-07,1.409469827598E-29,0.002520138383681,1.7309378982512,4.3031470589383E-26,2.6868622501559E-07,5.7724364591796,-1.7212588235762E-25,-1.5941721000967E-05,3.7576556393711E-19,0.003725064009262,-1.2402905721526E-11,1.205239523234,4.3386385705565E-12,-2.1719116008285E-12,-3.3992229401882,-3.449328866293,0.001630281133784,0.00046139159954,-4.6909669286725E-12,1.1079147060485E-11,-0.001074581146509,-0.0007550076074,-3.0652151486874,-3.0056792230135,-1.1804781606277,3.9485152271977E-11,-1.5941721000967E-11,-149.38734096341,172.50765894584,-0.007263315188584,66777150.430577,-1.1560291062397E-09,-529.34095945832,-0.007263315188584,-206.46985606349,-0.000343342230222,-529.34095945832,462.31380000026
89.262999999997,2.4139947211319E-09,1.6601622908064E-09,6.5152677463047E-32,0.002520138391513,1.7310508546571,2.2105820542991E-28,2.4702928710839E-09,5.4795746831325,-8.8423282172008E-28,-1.4578412171971E-07,2.9320766767371E-21,3.4408858788357E-05,-7.1943370152126E-12,0.69910116810175,2.5166354664405E-12,-1.2598205174582E-12,-1.971726258454,-2.000789042805,0.000945646867049,0.000267630548655,-2.7209998571731E-12,6.4264874496909E-12,-0.000623312294071,-0.000437943031991,-1.7779820478921,-1.7434486741056,-0.68473834709707,3.2867721605966E-13,-1.4578412171971E-13,-149.37870104742,172.48964596928,-0.006759797100617,66777150.430252,-1.1582523321926E-09,-478.48380016239,-0.006759797100617,-186.22788650694,-0.000340798754868,-478.48380016239,417.99185542493
89.762999999997,5.6497129588049E-12,4.4177685313934E-12,1.5879952154131E-34,0.002520138391573,1.7311632996266,6.062538954442E-31,1.1421134786392E-11,5.1702032700105,-2.425015581778E-30,-6.6870872508168E-10,1.3537283079661E-23,1.6020020395962E-07,-4.1730934917532E-12,0.40551422670579,1.4597791392366E-12,-7.3076074425603E-13,-1.1437015726658,-1.1605593214383,0.00054852379724,0.00015523930371,-1.5783185733791E-12,3.7277004051629E-12,-0.000361553166655,-0.000254029360222,-1.0313199668906,-1.0112889073664,-0.39718306139849,1.3539410222929E-15,-6.6870872508168E-16,-149.37010380139,172.47167393031,-0.006256532415571,66777150.43025,-1.1604838869638E-09,-427.30921762562,-0.006256532415571,-165.94321143881,-0.000338233477591,-427.30921762562,373.38880979313
90.262999999997,5.7348326779041E-15,5.3125034535026E-15,1.7247187286123E-37,0.002520138391574,1.7312752304059,7.5249140053312E-34,2.3924392046448E-14,4.8411579153445,-3.009965602134E-33,-1.3865119500697E-12,3.2726975580807E-26,3.3859296051348E-10,-2.4206135010273E-12,0.23521886777347,8.4674763831888E-13,-4.2387884504778E-13,-0.66340509753256,-0.67318337226555,0.000318172001548,9.0046676521883E-05,-9.1550520120813E-13,2.1622621120221E-12,-0.000209719419461,-0.000147350023196,-0.59821800005232,-0.58659899504535,-0.23038636879681,2.482201687877E-18,-1.3865119500697E-18,-149.36154946538,172.45374302318,-0.005753520878517,66777150.43025,-1.1627236782249E-09,-375.81575054961,-0.005753520878517,-145.61570447053,-0.000335643839688,-375.81575054961,328.50570733898
90.762999999997,2.0425725284735E-18,2.4049710684446E-18,6.5483899485953E-41,0.002520138391574,1.7313866442171,3.3307998120882E-37,1.8907448295187E-17,4.4881131552654,-1.332319924836E-36,-1.0823873738235E-15,3.5008765102183E-29,2.704138989441E-13,-1.4040830236238E-12,0.13643890192841,4.9115756248593E-13,-2.4587154808249E-13,-0.38480870737736,-0.3904805594604,0.000184556118042,5.2231643453409E-05,-5.3103966998127E-13,1.2542256453135E-12,-0.000121648042395,-8.5470550882847E-05,-0.3469968462073,-0.34025724875337,-0.13363580709958,1.6807998451012E-21,-1.0823873738235E-21,-149.35303774623,172.43585328503,-0.00525076223491,66777150.43025,-1.1649718182772E-09,-324.00193061466,-0.00525076223491,-125.2452385387,-0.000333029511961,-324.00193061466,283.34520631772
91.262999999997,1.8009722537281E-22,3.0449690958139E-22,6.0254047885832E-45,0.002520138391574,1.7314975382597,3.6680749263129E-41,4.1841486221029E-21,4.1048806657768,-1.467229970526E-40,-2.3631235342223E-19,1.3040361377001E-32,6.0515870621425E-17,-8.1444193323237E-13,0.079141499809143,2.8489686954912E-13,-1.4261815357474E-13,-0.22320862769934,-0.22649856452003,0.000107052036559,3.0297004688489E-05,-3.080300701976E-13,7.2751678084572E-13,-7.0562117100096E-05,-4.957729165845E-05,-0.20127580813945,-0.19736650834578,-0.077515562449272,3.1037010390977E-25,-2.3631235342223E-25,-149.34456834772,172.4180047503,-0.00474825623059,66777150.43025,-1.1672282391828E-09,-271.86628175786,-0.00474825623059,-104.83168563014,-0.000330390134539,-271.86628175786,237.91315542523
91.762999999997,2.1683758459731E-27,6.574031018622E-27,7.4787993097434E-50,0.002520138391574,1.7316079097102,5.6484873184805E-46,1.5771008849976E-25,3.6820450234445,-2.2593949273935E-45,-8.7945952834283E-24,1.1847323020274E-36,2.3041065362508E-21,-4.7241911779616E-13,0.045906093570835,1.6525496616251E-13,-8.272587011024E-14,-0.1294723601016,-0.13138067578706,6.2095684849715E-05,1.7573800734345E-05,-1.7867313801702E-13,4.2199796262243E-13,-4.0929654738671E-05,-2.8757365260579E-05,-0.11675019939657,-0.11448261220119,-0.044962967325581,9.4264966678404E-30,-8.7945952834283E-30,-149.33614097558,172.40019745219,-0.004246002611779,66777150.43025,-1.1694928368024E-09,-219.40732010154,-0.004246002611779,-84.374916769116,-0.000327725371046,-219.40732010154,192.2224541831
92.262999999997,1.1720024189179E-33,9.8840651342111E-33,4.5082659826436E-56,0.002520138391574,1.731717755722,4.4577886557113E-52,4.117032840628E-31,3.2039608792266,-1.7831154622856E-51,-2.2772949030989E-29,1.4847098490789E-41,6.0499825180036E-27,-2.7402791285277E-13,0.026627868238947,9.5856454705644E-14,-4.798526289371E-14,-0.075100556016494,-0.076207467473375,3.6018689647125E-05,1.0193696563629E-05,-1.0363952539568E-13,2.447809938422E-13,-2.3741303515756E-05,-1.6680742935571E-05,-0.067721050032963,-0.06640573732634,-0.026080807117544,1.8844074948391E-35,-2.2772949030989E-35,-149.32775533752,172.38243142267,-0.00374400112508,66777150.43025,-1.1717657657144E-09,-166.623553886,-0.00374400112508,-63.874802006371,-0.000325034878378,-166.623553886,146.30426805637
92.762999999997,2.4512918757566E-42,1.5875680850131E-40,1.542629757511E-64,0.002520138391574,1.731827073425,2.2147894082646E-60,1.1359562074827E-38,2.6407768125975,-8.859157633064E-60,-6.2888260648547E-37,8.9144044914471E-48,1.6658603172611E-34,-1.5895058916094E-13,0.015445517414857,5.5601717348143E-14,-2.7833922500102E-14,-0.043562143421881,-0.044204203320047,2.0892691792693E-05,5.9128614983994E-06,-6.0116206358155E-14,1.4198583955139E-13,-1.3771176346796E-05,-9.6756842169894E-06,-0.039281651304078,-0.038518704890789,-0.015128194180167,3.6446560683936E-43,-6.2888260648547E-43,-149.3194111432,172.36470669249,-0.00324225151748,66777150.43025,-1.1740467938742E-09,-113.51348340131,-0.00324225151748,-43.331210407994,-0.000322318277093,-113.51348340131,100.25042319018
93.262999999997,1.1757373853767E-56,1.7860256046275E-52,4.170199329031E-78,0.002520138391574,1.7319358599255,1.1378540594124E-73,2.1636849984829E-50,1.9188890596791,-4.5514162376527E-73,-1.2123763433401E-48,2.1994180346532E-56,3.1339666767028E-46,-9.2199694400563E-14,0.008959185403908,3.2251881054764E-14,-1.6145107806811E-14,-0.025268259546394,-0.025640684016941,1.2118835389818E-05,3.4297598440833E-06,-3.4870463338683E-14,8.2359248317146E-14,-7.9879901307029E-06,-5.612391817711E-06,-0.022785354480516,-0.022342807832051,-0.008775121811302,3.9987972403033E-55,-1.2123763433401E-54,-149.31110810417,172.34702329113,-0.002740753536345,66777150.43025,-1.1763361248796E-09,-60.075600918347,-0.002740753536345,-22.744010044265,-0.000319575225355,-60.075600918347,54.471963733438
93.762999999997,1.3759953425949E-107,2.9546243583485E-79,4.8955026465808E-91,0.002520138391574,1.7320441123055,1.9117253394392E-86,1.0327555910975E-76,0.61451008572881,7.6469013577586E-86,-3.3009201451478E-75,9.1671863449241E-71,9.1250721312675E-72,-5.3480667808342E-14,0.005196783055568,1.870776447809E-14,-9.3649936104747E-15,-0.014656876154868,-0.014872899592566,7.0295475955329E-06,1.989434828445E-06,-2.0226645831679E-14,4.7772692067158E-14,-4.6334448698076E-06,-3.2554743666797E-06,-0.013216663814065,-0.012959964873213,-0.005090016823365,3.0733523951682E-82,-3.3009201451478E-81,-149.30284593396,172.32938124684,-0.002239506929422,66777150.43025,-1.1786335687885E-09,-6.3083906186693,-0.002239506929422,-2.1130679781455,-0.000316805350523,-6.3083906186693,15.434208382642
94.262999999997,6.3717026792267E-60,2.5690287190524E-60,1.3574248110908E-70,0.002520138391574,1.7321519522157,2.2856761031399E-66,7.8845539936139E-58,0,9.1427044125617E-66,5.2357575123671E-56,4.3918320600966E-77,9.6495791883024E-54,-3.1021505271046E-14,0.003014390980833,1.0851443733743E-14,-5.432164572915E-15,-0.008501712925084,-0.008627016312956,4.0774888841573E-06,1.153970239379E-06,-1.1732457138392E-14,2.7710589309368E-14,-2.6876292684582E-06,-1.8883370499423E-06,-0.007666318109208,-0.007517420121269,-0.002952461295698,1.4397645610038E-62,5.2357575123671E-62,-1.1796678418965E-06,0,-0.001738511445303,66777150.43025,-1.1814894445366E-09,47.714665668835,-0.001738511445303,18.547470242902,-0.000315378724636,47.714665668835,44.105499988766
94.762999999997,1.3000481404021E-44,4.6295864210154E-45,4.0004288030083E-60,0.002520138391574,1.7322596095626,4.3144916185117E-56,2.4014028703006E-42,0,1.7257966474051E-55,1.6165147518249E-40,2.2989819209825E-59,2.9016347406319E-38,-1.7994103262603E-14,0.001748500036343,6.294400432465E-15,-3.1509350837996E-15,-0.004931426063401,-0.00500410783058,2.3651531947458E-06,6.6936132394869E-07,-6.8054230729128E-15,1.6073598046669E-14,-1.5589631268618E-06,-1.0953320926409E-06,-0.004446854203476,-0.004360486007062,-0.001712577673515,8.5174272941147E-47,1.6165147518249E-46,-1.135319737637E-06,0,-0.001237766832081,66777150.43025,-1.1844249808586E-09,101.85585965115,-0.001237766832081,39.211128635026,-0.000314102255702,101.85585965115,90.160198585177
95.262999999997,8.2149571245068E-36,2.7838486134401E-36,5.6241286929403E-53,0.002520138391574,1.7323670883011,4.5033798871285E-49,2.4767861543393E-33,0,1.8013519548519E-48,1.6728546331943E-31,1.2042574803477E-49,2.9838818147612E-29,-1.0437525508526E-14,0.001014218925065,3.6510788629019E-15,-1.8277045511973E-15,-0.002860478030563,-0.002902636821124,1.3719104574549E-06,3.8826355064358E-07,-3.9474922179045E-15,9.3235315771927E-15,-9.0427874930223E-07,-6.3534864947027E-07,-0.002579401486609,-0.00252930366151,-0.000993382130082,1.3089189799499E-37,1.6728546331943E-37,-1.090947990915E-06,0,-0.000737272838575,66777150.43025,-1.1873628847943E-09,156.11221904806,-0.000737272838575,59.877379908491,-0.000312817347907,156.11221904806,137.18705686185
95.762999999997,1.1534601516529E-29,3.8234461964672E-30,1.6998278238036E-47,0.002520138391574,1.7324743872752,1.0878685585487E-43,5.8575734264175E-27,0,4.3514742341961E-43,3.9582409864559E-25,8.0447569461656E-43,7.0563320719143E-23,-6.0543133086676E-15,0.000588298545989,2.1178151947857E-15,-1.0601627266643E-15,-0.001659222802236,-0.001683676852989,7.957786030005E-07,2.2521257133673E-07,-2.2897466711584E-15,5.4081382969522E-15,-5.2452815798484E-07,-3.6853472067377E-07,-0.001496183983478,-0.001467124767402,-0.000576212146559,4.1135523219126E-31,3.9582409864559E-31,-1.0465525115528E-06,0,-0.000237029214043,66777150.43025,-1.1903030982204E-09,210.48399792322,-0.000237029214043,80.546282134767,-0.000311523906687,210.48399792322,184.52641141855
96.262999999997,5.8229903110729E-25,1.9128485182608E-25,4.8448936991433E-43,0.002520138391574,1.7325815053213,2.5800571891172E-39,5.0553325452447E-22,0,1.0320228756472E-38,3.4129992480128E-20,1.5063640382305E-37,6.0986607949734E-18,-3.5118198896535E-15,0.000341243069936,1.228442707667E-15,-6.1494895739855E-16,-0.000962433649529,-0.000976618131364,4.6159250569109E-07,1.3063472545481E-07,-1.3281697681098E-15,3.1370044310789E-15,-3.0425329470638E-07,-2.1376899218652E-07,-0.000867862768315,-0.000851006985895,-0.000334232344368,4.4257305812821E-26,3.4129992480128E-26,-1.0021332020864E-06,0,0.00026296429188,66777150.43025,-1.1932456601979E-09,264.97145168922,0.00026296429188,101.21789365913,-0.000310221806661,264.97145168922,232.0527818448
96.762999999997,3.6245609807774E-21,1.1882537993703E-21,2.6994743258604E-39,0.002520138391574,1.7326884412678,1.2278539563002E-35,5.4223681211067E-18,0,4.9114158252026E-35,3.6547203841282E-16,2.8771860326054E-33,6.5560790399029E-14,-2.0370400939114E-15,0.000197938331984,7.1256051586199E-16,-3.5670205251739E-16,-0.000558260487664,-0.00056648814398,2.6774738692958E-07,7.5774773191583E-08,-7.7040615759856E-16,1.8196274338842E-15,-1.7648255108483E-07,-1.2399695199614E-07,-0.000503404523598,-0.0004936273362,-0.000193871755059,5.6823895169811E-22,3.6547203841282E-22,-9.5768996729061E-07,0,0.000762707929184,66777150.43025,-1.1961905386562E-09,319.57483711948,0.000762707929184,121.89227310356,-0.000308910958022,319.57483711948,279.72566343587
97.262999999997,5.3495283930922E-18,1.7569571522329E-18,4.528358604716E-36,0.002520138391574,1.7327951939351,1.7940359423822E-32,1.3849790541943E-14,0,7.1761437695313E-32,9.3161449298016E-13,1.1306728916211E-29,1.6788887191236E-10,-1.1815903090496E-15,0.000114814297288,4.1332207530782E-16,-2.0690555349878E-16,-0.000323819488803,-0.000328591909823,1.5530725130282E-07,4.3953215643056E-08,-4.4687483674855E-16,1.0554795425097E-15,-1.0236895183076E-07,-7.1924575978818E-08,-0.000292000214395,-0.000286328962431,-0.000112455476121,1.6894594007033E-18,9.3161449298016E-19,-9.1322271587429E-07,0,0.001262201947485,66777150.43025,-1.1991376720629E-09,374.29441236043,0.001262201947485,142.56947936968,-0.000307591246407,374.29441236043,327.52815004908
97.762999999997,2.7614060546405E-15,9.1049256138303E-16,3.0363243841271E-33,0.002520138391573,1.7329017621356,1.0641754752761E-29,1.2400307462877E-11,0,4.2567019011058E-29,8.3234576961274E-10,1.4018172041981E-26,1.5072069529822E-07,-6.8538447728163E-16,6.6598043244986E-05,2.3974825200624E-16,-1.2001587266339E-16,-0.000187831756663,-0.000190599362384,9.0086191348048E-08,2.5495096666933E-08,-2.592101814897E-16,6.1223360624832E-16,-5.9379254467522E-08,-4.1719933852173E-08,-0.000169374710796,-0.00016608535069,-6.5229812923504E-05,1.7252364399084E-15,8.3234576961274E-16,-8.6873134802648E-07,0,0.001761446596025,66777150.43025,-1.2020872573656E-09,429.13043694369,0.001761446596025,163.24957164169,-0.00030626254558,429.13043694369,375.45202268332
98.262999999997,6.3932155948863E-13,2.116549838271E-13,9.9018502572477E-31,0.002520138391355,1.7330081446734,3.1091687824674E-27,4.9908400348158E-09,0,1.2436675129874E-26,3.3429524087381E-07,7.2392326024055E-24,6.0820620529117E-05,-3.9755901738085E-16,3.8592417978082E-05,1.3906642746121E-16,-6.9615384712868E-17,-0.000108939121915,-0.000110281708747,5.2254623087653E-08,1.4788450519916E-08,-1.5035511676436E-16,3.5512766845162E-16,-3.4443020091853E-08,-2.4199696122029E-08,-9.8134877400735E-05,-9.6331935662339E-05,-3.7801152972302E-05,7.797818561813E-13,3.3429524087381E-13,-8.2421545738394E-07,0,0.002260442123672,66777150.430243,-1.2050391672571E-09,484.08317177808,0.002260442123672,183.93260938174,-0.000304924728227,484.08317177808,423.49287346076
98.762999999997,4.3013209699899E-11,4.9379667053242E-12,1.8080065996499E-28,0.002520138340951,1.7331143403356,5.1394506319743E-25,1.0697332525178E-06,0,2.0557802527905E-24,7.1507841229609E-05,1.8823033116536E-21,0.013068711734416,-2.3060512414346E-16,1.3718457689416E-05,8.0665744613974E-17,-4.0380506834776E-17,-5.970200298736E-05,-1.4765769976743E-06,3.0310367822542E-08,8.5780520217201E-09,-8.7213630698144E-17,2.0599271217464E-16,-1.9978721947781E-08,-1.4037061669528E-08,-3.1623181343971E-05,-5.4254277553328E-05,-1.3780528951555E-05,1.8542710094181E-10,7.1507841229609E-11,-7.7960510443593E-07,0,0.002759188778924,66777150.428638,-1.2079928360862E-09,539.15287448716,0.002759188778924,204.61865058126,-0.000303571436263,539.15287448716,471.64817778293
99.262999999996,-6.1780038458854E-07,-3.6637662534081E-07,2.0508451045286E-26,0.002520131394956,1.7332203466952,5.3237739570181E-23,0.000137657392443,0,2.129509582808E-22,0.009183972667667,2.8195277593826E-19,1.6857285922252,-1.3376309095386E-16,-0.001177333529573,4.6790317753475E-17,-2.3422747593513E-17,0.00051269761878,0.008462651093902,1.7581502997029E-08,4.9756852301189E-09,-5.0588299686054E-17,1.1948659895179E-16,-1.1588636112278E-08,-8.1421828696447E-09,0.003422587320928,0.000222053878336,0.001108866054001,2.6212125776266E-08,9.1839726676667E-09,-7.2548978964375E-07,0,0.003257686809964,66777150.206532,-1.2108826863029E-09,594.33916087342,0.003257686809964,225.30751297043,-0.000301394586445,594.33916087342,519.91585320324
99.762999999996,-0.004339321007031,-0.002368083174954,1.5513876507118E-24,0.002519533436441,1.7333260594353,3.7058082727406E-21,0.010870111800821,0,1.4823233090968E-20,0.72124578383793,2.6866721432573E-17,133.94655609617,-7.758954343411E-17,-0.10156407044591,2.7140788975264E-17,-1.3584535616772E-17,0.054784847142334,0.70906158918491,1.0191513063623E-08,2.8841834846548E-09,-2.9339980757324E-17,6.9308444079706E-17,-6.7172360964875E-09,-4.7198873272747E-09,0.29950758380016,0.025325304667863,0.095998718071356,2.2420724999092E-06,7.2124578383843E-07,1.0105124162073E-07,0,0.003755936469659,66777130.912493,-1.2081571112992E-09,649.58683253029,0.003755936469659,245.97855198438,-0.000240565500673,649.58683253029,568.24513508705
100.263,-2.0107659264553,-0.51511569087892,7.0531863867334E-23,0.002505250229496,1.7334291726881,1.5668951946603E-19,0.16746647659418,0,6.2675807786436E-19,10.375768203577,1.7419250229884E-15,2219.8883512202,-4.5000923351071E-17,-2.2795372466762,1.5741416249893E-17,-7.7928632554519E-18,2.869638316888,12.006041052182,5.4877828854832E-09,1.5495726019256E-09,-1.6839392380849E-17,4.0198136365644E-17,-3.5976221635968E-09,-2.5478236912863E-09,8.0738701531375,1.4852635468855,2.1841388207941,3.3815670642203E-05,1.0375768203586E-05,6.6758772652027E-06,0,0.004253938094917,66776623.307019,-1.1069142082119E-09,703.64388425468,0.004253938094917,266.16487426129,1.7130853134484E-05,703.64388425468,615.52073461556
100.763,-11.405195613519,-3.1609677737754,1.9039201788738E-21,0.002454761219368,1.733525732528,3.9710657223312E-18,0.39113848385533,0,1.5884262889331E-17,23.084502408338,6.7787926868225E-14,5464.0710629015,-2.5890288647067E-17,-8.2338018201005,9.0595291849588E-18,-2.1367754871635E-18,18.324420036262,29.944938930738,-1.2917030312606E-08,-3.7796323163367E-09,-4.8183897230746E-18,2.3127500509908E-17,9.1990657179884E-09,5.7250406368466E-09,25.5261651114,14.465831627443,7.9658081057534,7.6521087750068E-05,2.3084502408346E-05,5.5782952987477E-06,0,0.004751691856558,66774559.374938,-9.9153234286524E-10,754.30960944462,0.004751691856558,285.04949619942,-8.5835317535032E-05,754.30960944462,659.83643723343
101.263,-27.643224127157,-8.1283986773186,3.5489945609578E-20,0.002372611922824,1.7336166418877,6.9984725960589E-17,0.57398665277539,0,2.7993890384247E-16,34.081308677671,1.6737419939877E-12,7974.0450727108,-9.3590493534196E-18,-14.676998089611,3.3449587459926E-18,4.4046145127433E-17,35.748863286616,47.186799250302,-4.0416084772901E-07,-1.1703996917296E-07,9.1750125080723E-17,8.3606268453678E-18,2.8164568218265E-07,1.8055728618772E-07,42.684150314804,31.713340597393,14.247072486542,0.000113873832169,3.4081308677678E-05,7.6659644857487E-06,0,0.005249197969941,66771144.822054,-8.8663240183165E-10,801.99676298434,0.005249197969941,302.79302473996,-9.0951472901057E-05,801.99676298434,701.55692717571
101.763,-52.033714688858,-15.750198141363,4.5860308793932E-19,0.002256447625879,1.7337015830777,8.6107250636915E-16,0.7817592603528,0,3.444290025478E-15,47.027571127478,2.869120197053E-11,10725.93394671,9.9022982364324E-17,-20.764083555104,-3.3493328131935E-17,6.2900697663753E-16,52.302483312505,63.322296293887,-6.9932497458919E-06,-2.0167928952888E-06,1.3202834993057E-15,-8.8461429659342E-17,4.8382005917885E-06,3.1217152758822E-06,58.784258051726,48.185006635509,20.18365093851,0.000158151837155,4.7027571127483E-05,1.0517796813226E-05,0,0.005746456711343,66766411.432048,-7.6337299612913E-10,846.46024203766,0.005746456711343,319.31019661564,-0.000104018725723,846.46024203766,740.46053035477
102.263,-85.434057892094,-26.358914862242,4.1404176332257E-18,0.002100167267643,1.7337795860022,7.4535766140955E-15,1.0149325094291,0,2.9814306456395E-14,62.23377819211,3.4842853551354E-10,13674.336882758,1.4268400055425E-15,-26.351824796104,-4.8659948147424E-16,6.0533319052565E-15,67.600618776605,78.010603863679,-8.5036416154017E-05,-2.4429268775847E-05,1.2785100254853E-14,-1.274727661074E-15,5.839419441879E-05,3.7936833556626E-05,73.468357496889,63.430990122553,25.635507477367,0.00021046395104,6.2233778192109E-05,1.4310700058607E-05,0,0.006243468326765,66760243.853131,-6.2125877879626E-10,887.08586710744,0.006243468326765,334.3791100634,-0.000144332088978,887.08586710744,776.00880922662
102.763,-127.84341017736,-40.048930083658,2.6182520233001E-17,0.001897288307074,1.7338496279793,4.5503813734991E-14,1.2671220822914,0,1.8201525494004E-13,79.710127132954,3.0322466011702E-09,16681.920973772,1.3743409217033E-14,-31.322857387868,-4.7179401819388E-15,4.158716973789E-14,81.328047516628,90.948116983317,-0.000736938928736,-0.000210921441615,8.8452206210351E-14,-1.2279091186739E-14,0.000501941615519,0.000328718346997,86.42633264772,77.123621961363,30.488232635866,0.000270894143705,7.9710127132943E-05,1.9324244635663E-05,0,0.006740233057399,66752579.117792,-4.6410284479789E-10,923.21925693169,0.006740233057399,347.76376893769,-0.000216396294736,923.21925693169,807.62870347843
103.263,-177.69331282371,-56.457897482673,1.1629537567172E-16,0.001641910365479,1.7339107967356,1.964657728761E-13,1.5245457990338,0,7.8586309150473E-13,99.048004653065,1.9051632650798E-08,19588.860057389,9.6322597725681E-14,-35.582053937344,-3.3323464048294E-14,2.0556595148339E-13,93.224885468125,101.89055671324,-0.004583896364015,-0.001307530304354,4.4077521446477E-13,-8.606671249876E-14,0.003094439452651,0.002045900063932,97.409740647229,88.996735131036,34.648929802178,0.000338068049258,9.9048004653041E-05,2.582066719197E-05,0,0.007236751137291,66743432.789501,-3.0256253526722E-10,954.26043240445,0.007236751137291,359.2490282221,-0.000312138902425,954.26043240445,834.79537824186
103.763,-231.35871788756,-74.580194276654,3.6683291762987E-16,0.001330169282858,1.7339625330433,6.0638971667571E-13,1.7661478877023,0,2.4255588667039E-12,119.26574239906,8.7144151529522E-08,22338.723341745,4.9759560570195E-13,-39.071535215007,-1.7372977431499E-13,7.396662096318E-13,103.12002663164,110.70387804024,-0.020655396772773,-0.005879010699718,1.60085735838E-12,-4.4465605106956E-13,0.013815062171887,0.009238349382943,106.27936563758,98.875327786228,38.060746139193,0.000408596176491,0.000119265742399,3.3954381409647E-05,0,0.007733022791875,66732877.853134,-1.559555894116E-10,979.80696586,0.007733022791875,368.6935976704,-0.000405463132239,979.80696586,857.15729765151
