time,Dynamic_hardening_term,Dynamic_hardening_term_avg,Energy,Ep_eff,F_norm,Phi,Prager_term,Prager_term_avg,Static_hardening_term,Static_hardening_term_avg,backstress01,backstress02,backstress03,backstress04,backstress05,backstress06,backstress07,backstress08,backstress09,backstress10,backstress11,backstress12,backstress_avg,entropy_generation_rate,gamma_dot_average,phi_1,phi_2,slip_resistance_avg,ssd,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
20.7165,-5.5562209362671e-38,-1.852075407277e-38,6.5764335472052e-57,0.0010585378902085,1.7316881064156,3.2739795209905,-2.4020778425322e-52,-4.1520410470243e-32,3.0585819886138e-21,-3.5720471221539e-05,-2.141613566475e-21,2.1416199213628e-21,7.5034418528039e-05,7.5034405253207e-05,-2.2119110327424e-10,-2.2119087979214e-10,2.1416117671733e-21,-2.1416189958974e-21,2.2119117668644e-10,2.2119079797721e-10,7.5034417282579e-05,7.5034430557495e-05,2.7320714188866e-05,3.428007482544e-38,-4.1520410470243e-38,-128.81959715694,135.18745819878,360.3147454119,100000046.7448,-3.8288816578232e-14,8.8084505176828e-05,-0.00071675680868177,-67.062387709245,-4.0323496292677e-07,-174.09021678212,152.08504763138
20.8165,-9.2844026725444e-37,-3.0948037044113e-37,1.3707585213565e-55,0.0010585378902085,1.7316656635703,3.3727243602639,-4.7189640495254e-51,-7.9950594950196e-31,2.6542052761372e-21,-3.0997849178235e-05,-1.8584697251033e-21,1.8584752398081e-21,6.5114079102803e-05,6.5114067583044e-05,-1.9194731268628e-10,-1.9194711875087e-10,1.8584681636882e-21,-1.8584744366989e-21,1.9194737639262e-10,1.9194704775273e-10,6.5114078022007e-05,6.5114089541839e-05,2.3708628383309e-05,7.0006563294312e-37,-7.9950594950196e-37,-128.81677755071,135.16068348745,360.3147454119,100000046.7448,-3.8406777774659e-14,0.00014912961627159,-0.00081683351754917,-71.152462873263,-4.2751288019144e-07,-184.6338750932,161.29223711262
20.9165,-1.3107367037607e-35,-4.3691261539395e-36,2.405862670641e-54,0.0010585378902085,1.7316431999361,3.4686624500461,-7.8323667360213e-50,-1.3006750068401e-29,2.303291418736e-21,-2.6899607446869e-05,-1.6127604779841e-21,1.6127652635869e-21,5.6505312902795e-05,5.6505302906069e-05,-1.6656985883291e-10,-1.665696905378e-10,1.6127591230045e-21,-1.6127645666572e-21,1.665699141166e-10,1.6656962892637e-10,5.6505311964891e-05,5.6505321961681e-05,2.0574098317199e-05,1.2038583818365e-35,-1.3006750068401e-35,-128.81396237012,135.13388827324,360.3147454119,100000046.7448,-3.8483105607662e-14,0.00021012179893618,-0.00091692024276649,-75.240811310828,-4.5174636378595e-07,-195.1645791458,170.48768648688
21.0165,-1.5917866051842e-34,-5.3059597967481e-35,3.6215539212488e-53,0.0010585378902085,1.7316207155354,3.5620205855305,-1.1182713496201e-48,-1.8202195895904e-28,1.9987720645871e-21,-2.3343196382275e-05,-1.3995365779784e-21,1.3995407308742e-21,4.9034716151047e-05,4.9034707475993e-05,-1.4454757132737e-10,-1.4454742528264e-10,1.3995354021414e-21,-1.3995401260859e-21,1.4454761930197e-10,1.4454737181688e-10,4.9034715337144e-05,4.9034724012253e-05,1.7853986098318e-05,1.7755231625936e-34,-1.8202195895904e-34,-128.81111756734,135.10702638658,360.3147454119,100000046.7448,-3.8545555652858e-14,0.0002710611121812,-0.001017016986339,-79.327434060568,-4.7593262218636e-07,-205.68234083373,179.67140746351
21.116500000001,-1.6884690069386e-33,-5.6282345687197e-34,4.7489213980435e-52,0.0010585378902085,1.731598210391,3.6529965768142,-1.3945701515714e-47,-2.2249365830895e-27,1.7345133723315e-21,-2.0256980270724e-05,-1.2145031204807e-21,1.2145067243199e-21,4.2551810873962e-05,4.2551803345841e-05,-1.2543686188507e-10,-1.2543673514899e-10,1.2145021001016e-21,-1.214506199491e-21,1.2543690351693e-10,1.2543668875197e-10,4.2551810167665e-05,4.2551817695833e-05,1.5493501327951e-05,2.2811459099385e-33,-2.2249365830895e-33,-128.80831456298,135.08016067877,360.3147454119,100000046.7448,-3.867045574319e-14,0.00033194761491169,-0.0011171237502728,-83.412332159533,-5.000666040535e-07,-216.18717203813,188.8434117401
21.216500000001,-1.5849335403378e-32,-5.283115922929e-33,5.4973527951397e-51,0.0010585378902085,1.7315756845253,3.7417641841157,-1.5390173146613e-46,-2.4066958346556e-26,1.5051924589601e-21,-1.7578794393388e-05,-1.0539330324527e-21,1.0539361598265e-21,3.6926013868946e-05,3.6926007336122e-05,-1.0885278925884e-10,-1.088526792786e-10,1.0539321469785e-21,-1.0539357043855e-21,1.0885282538652e-10,1.0885263901575e-10,3.6926013256029e-05,3.6926019788894e-05,1.3445097474442e-05,2.5872484066752e-32,-2.4066958346556e-32,-128.80546186352,135.05312952218,360.3147454119,100000046.7448,-3.8753722470097e-14,0.00039278136592715,-0.0012172405365739,-87.495506643238,-5.2416262017749e-07,-226.67908462759,198.00371100251
21.316500000001,-1.3314544816423e-31,-4.4381849571787e-32,5.6827020531946e-50,0.0010585378902085,1.7315531379609,3.8284770224513,-1.5200025519877e-45,-2.3298184590512e-25,1.30619018259e-21,-1.5254692861187e-05,-9.1459199911753e-22,9.1459471301962e-22,3.204400640641e-05,3.2044000737295e-05,-9.446130548359e-11,-9.4461210043898e-11,9.1459123071234e-22,-9.1459431779272e-22,9.4461336834818e-11,9.4461175104223e-11,3.2044005874528e-05,3.2044011543679e-05,1.1667514157767e-05,2.6203871965603e-31,-2.3298184590512e-31,-128.80260532717,135.02610810773,360.3147454119,100000046.7448,-3.8816172515293e-14,0.00045356242392205,-0.0013173673472493,-91.576958545615,-5.4821737146365e-07,-237.1580904581,207.15231692487
21.416500000001,-1.0108370302599e-30,-3.369459235192e-31,5.298157087269e-49,0.0010585378902085,1.7315305707202,3.9132716871803,-1.3567040840578e-44,-2.0382737425107e-24,1.1334981004842e-21,-1.3237861999039e-05,-7.9367331613393e-22,7.9367567122962e-22,2.780745168483e-05,2.7807446765231e-05,-8.1972527249133e-11,-8.1972444427573e-11,7.9367264931999e-22,-7.9367532825587e-22,8.1972554455399e-11,8.197241410729e-11,2.7807451223268e-05,2.7807456142898e-05,1.0124946054164e-05,2.3936520251486e-30,-2.0382737425107e-30,-128.79976044349,134.99903202393,360.3147454119,100000046.7448,-3.8913317030007e-14,0.00051429084748534,-0.0014175041843073,-95.656688899041,-5.7222068704194e-07,-247.62420137309,216.28924116963
21.516500000001,-6.9948959104888e-30,-2.3316336289077e-30,4.4940965529266e-48,0.0010585378902085,1.7315079828258,3.9962702824046,-1.1037526604944e-43,-1.6253550029709e-23,9.8363772820104e-22,-1.1487677392146e-05,-6.8874135499854e-22,6.887433987258e-22,2.4131014062257e-05,2.4131009793081e-05,-7.1134896868191e-11,-7.1134824996512e-11,6.8874077634441e-22,-6.8874310109679e-22,7.1134920477503e-11,7.113479868489e-11,2.4131013661718e-05,2.4131017930922e-05,8.7863216803111e-06,1.9893154432154e-29,-1.6253550029709e-29,-128.79690403602,134.97189536367,360.3147454119,100000046.7448,-3.898964486301e-14,0.00057496669510099,-0.0015176510497555,-99.734698734357,-5.961782403369e-07,-258.07742920345,225.41449538757
21.616500000001,-4.4451121231687e-29,-1.4817050665707e-29,3.4948457186302e-47,0.0010585378902085,1.7314853742999,4.0775824860103,-8.2463226579806e-43,-1.1902420967044e-22,8.535904735325e-22,-9.968885600682e-06,-5.9768250291683e-22,5.9768427644185e-22,2.0940640166266e-05,2.094063646152e-05,-6.1730115225912e-11,-6.1730052856425e-11,5.9768200076686e-22,-5.9768401816252e-22,6.1730135713824e-11,6.1730030023477e-11,2.0940639818683e-05,2.0940643523452e-05,7.6246775298281e-06,1.5157017253923e-28,-1.1902420967044e-28,-128.79404448732,134.94472148588,360.3147454119,100000046.7448,-3.9079850483822e-14,0.00063559002514935,-0.0016178079456031,-103.81098908084,-6.2008804017408e-07,-268.51778576759,234.5280912178
