time,Dynamic_hardening_term,Dynamic_hardening_term_avg,Energy,Ep_eff,F_norm,Phi,Prager_term,Prager_term_avg,Static_hardening_term,Static_hardening_term_avg,backstress01,backstress02,backstress03,backstress04,backstress05,backstress06,backstress07,backstress08,backstress09,backstress10,backstress11,backstress12,backstress_avg,entropy_generation_rate,gamma_dot_average,phi_1,phi_2,slip_resistance_avg,ssd,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
127.20210000003,-35.181256000965,-11.727093046895,2.6617904598637e-20,0.018833109270578,1.7344398915149,0,1.8735758444699e-16,35.720686742324,4.9526175637292e-16,-26.290176314786,-3.4678389110843e-16,3.4678094581233e-16,55.224805123878,55.224662403343,-3.091966135009e-05,-3.0920421756465e-05,3.467712806652e-16,-3.4678004957151e-16,3.0919973206522e-05,3.0920068869451e-05,55.224772639218,55.224915361869,20.084019407539,0.0001335754173004,3.5720686742323e-05,-4.3769498024057e-10,0,360.31584912799,100001096.4224,-3.3046495551307e-13,-0.021632938517097,0.024692612586948,347.99910370635,-3.9918977954852e-06,923.77199666104,808.07565005095
127.30210000003,-34.132937522698,-11.377653024075,2.3937950168357e-20,0.018853137447546,1.7344365526307,0,1.6884438562563e-16,35.089546407772,4.5315423951089e-16,-25.965570004729,-3.1730008383713e-16,3.1729752014758e-16,54.542940477136,54.542799260736,-2.8234366371939e-05,-2.8235061829597e-05,3.172886839238e-16,-3.1729655434298e-16,2.8234651395087e-05,2.8234739486771e-05,54.542909447184,54.54305066564,19.836026328529,0.00013116858786126,3.508954640777e-05,-4.3769546212057e-10,0,360.31585005884,100001097.30603,-3.3076332926711e-13,-0.021638985697772,0.024692612586947,347.27688041999,-3.8747482482557e-06,921.821053062,806.36725556484
127.40210000003,-33.125422948363,-11.041814332129,2.1563414211558e-20,0.018872814067659,1.7344332717682,0,1.5240717453388e-16,34.476797098529,4.1432335043657e-16,-25.646993357696,-2.901105790594e-16,2.9010835618525e-16,53.873741688889,53.873601944432,-2.5762955524617e-05,-2.5763591063108e-05,2.9010028292422e-16,-2.9010733944325e-16,2.5763215828554e-05,2.5763296840712e-05,53.873712078501,53.873851824951,19.592640240074,0.00012883271789362,3.4476797098528e-05,-4.3769408402279e-10,0,360.31585097333,100001098.17414,-3.3097149740547e-13,-0.021644927853108,0.024692612586947,346.56735209156,-3.7626955144809e-06,919.90453232047,804.68901132147
127.50210000003,-32.15665499888,-10.71889120944,1.9455686561809e-20,0.018892149289186,1.7344300472645,0,1.3778724257486e-16,33.881633655454,3.7859072462985e-16,-25.334273522227,-2.6509048588074e-16,2.6508856647333e-16,53.216845668496,53.216707365048,-2.3493222836023e-05,-2.3493803222553e-05,2.650811941137e-16,-2.6508751479641e-16,2.3493460417017e-05,2.3493534834079e-05,53.216817443866,53.216955749247,19.353729056415,0.0001265646799458,3.3881633655453e-05,-4.3769460762515e-10,0,360.31585187193,100001099.02719,-3.3124211559405e-13,-0.02165076799181,0.024692612586947,345.87015149295,-3.6554326025332e-06,918.02143568933,803.04004237852
127.60210000003,-31.224707432789,-10.408241573762,1.7581497037003e-20,0.018911152829705,1.7344268775283,0,1.247612041449e-16,33.303298845848,3.4577005987431e-16,-25.027245031659,-2.4210935532033e-16,2.4210770535836e-16,52.571904837791,52.571767945591,-2.1412546503715e-05,-2.1413076227279e-05,2.4210097581541e-16,-2.421066323916e-16,2.1412763235561e-05,2.1412831528387e-05,52.57187796637,52.572014860441,19.119166335793,0.00012436153350575,3.3303298845846e-05,-4.3769261644499e-10,0,360.3158527551,100001099.86561,-3.315335504695e-13,-0.021656508992742,0.024692612586946,345.18492733764,-3.5526936439938e-06,916.17080785662,801.41951184888
127.70210000003,-30.327774851237,-10.109263623843,1.5912115697674e-20,0.018929833992102,1.7344237610362,0,1.1313576796999e-16,32.741079768052,3.1567243767584e-16,-24.725749374529,-2.2103490639913e-16,2.2103349503038e-16,51.938586228665,51.938450719072,-1.9508224210985e-05,-1.9508707475539e-05,2.210273541831e-16,-2.2103241231619e-16,1.950842184373e-05,1.9508484465148e-05,51.938560679098,51.938696190502,18.888830952069,0.00012222051093457,3.2741079768051e-05,-4.3769532096129e-10,0,360.31585362327,100001100.6898,-3.3182498535018e-13,-0.021662153612572,0.024692612586946,344.51134334017,-3.4542078996316e-06,914.35173438,799.82661865275
127.80210000003,-29.464163441057,-9.8213927537813,1.4422681765338e-20,0.01894820168863,1.7344206963281,0,1.0274334067161e-16,32.194304579322,2.8811031332673e-16,-24.429634596519,-2.0173582000729e-16,2.0173461936288e-16,51.316570646912,51.316436492342,-1.7767722189258e-05,-1.7768162913712e-05,2.017290169746e-16,-2.0173353658054e-16,1.7767902350455e-05,1.776795973224e-05,51.316546388969,51.316680545299,18.662606790455,0.00012013900466788,3.2194304579321e-05,-4.3769393683791e-10,0,360.31585447686,100001101.50016,-3.3212335912997e-13,-0.021667704492836,0.024692612586946,343.84907734534,-3.3597389561069e-06,912.56333931223,798.26059543702
127.90210000003,-28.63228255727,-9.5440987471864,1.3091639111607e-20,0.018966264463209,1.7344176820042,0,9.3438321076337e-17,31.662339514022,2.6290044985222e-16,-24.138754931162,-1.840837932726e-16,1.8408277826614e-16,50.7055518965,50.705419070365,-1.6178856163102e-05,-1.6179257986349e-05,1.8407766785725e-16,-1.8408170345378e-16,1.6179020360914e-05,1.6179072911889e-05,50.705528901022,50.705661728865,18.440382465243,0.00011811455555541,3.1662339514021e-05,-4.3769536021067e-10,0,360.31585531625,100001102.29706,-3.3239397733936e-13,-0.021673164166493,0.024692612586946,343.19782052137,-3.2690787565686e-06,910.80478300038,796.7207066471
128.00210000003,-27.830637056575,-9.2768832216669,1.1900260252063e-20,0.018984030512127,1.7344147167213,0,8.5093969318902e-17,31.14458616151,2.3986601793719e-16,-23.852970456798,-1.6795500994418e-16,1.6795415806455e-16,50.105236058966,50.105104535628,-1.472991876253e-05,-1.4730285052132e-05,1.6794949675193e-16,-1.6795309782279e-16,1.4730068390149e-05,1.4730116495152e-05,50.105214297809,50.105345822803,18.222051057594,0.00011614484221853,3.1144586161509e-05,-4.3769640391591e-10,0,360.31585614185,100001103.08087,-3.3264377887232e-13,-0.021678535064003,0.024692612586945,342.55727661078,-3.1820152035948e-06,909.07526004365,795.20624673751
128.10210000003,-27.05782030502,-9.0192772980376,1.0832244033522e-20,0.019001507703259,1.7344117991896,0,7.7599755490412e-17,30.640478977898,2.1883804082086e-16,-23.572146777571,-1.5323115211925e-16,1.5323044322358e-16,49.515340823321,49.515210578037,-1.3409765115137e-05,-1.3410098978548e-05,1.532261915383e-16,-1.5322940290061e-16,1.3409901456093e-05,1.3409945475614e-05,49.515320269296,49.515450516187,18.007509871701,0.00011422767132437,3.0640478977897e-05,-4.3769511977713e-10,0,360.315856954,100001103.85194,-3.3289358041045e-13,-0.021683819518986,0.024692612586945,341.92716123491,-3.098349792982e-06,907.37399739625,793.71653850964
