time,Dynamic_hardening_term,Dynamic_hardening_term_avg,Energy,Ep_eff,F_norm,Phi,Prager_term,Prager_term_avg,Static_hardening_term,Static_hardening_term_avg,backstress01,backstress02,backstress03,backstress04,backstress05,backstress06,backstress07,backstress08,backstress09,backstress10,backstress11,backstress12,backstress_avg,entropy_generation_rate,gamma_dot_average,phi_1,phi_2,slip_resistance_avg,ssd,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
79.502100000004,-0.77056599609265,-0.25685674685473,4.6733400844831e-24,0.002718878094349,1.7336344272809,0,3.8913487374863e-20,9.5635409501683,6.6979425687064e-21,-2.150766671411,-4.6899255914662e-21,4.6898187320109e-21,4.5179053623602,4.5178546065033,-3.5477417134668e-10,-3.5477807248028e-10,4.6897901232085e-21,-4.6898895440414e-21,3.5477540528757e-10,3.5477661173476e-10,4.5178766138411,4.5179273707703,1.6357917771598,3.4857455057059e-05,9.5635409501711e-06,-2.0372441797431e-12,0,360.31509913559,100000383.14469,-2.0004137970595e-13,-0.0068497872832041,0.0094572390050029,294.17309679339,2.0383651510761e-05,779.61571275987,681.90650388452
79.602100000004,-1.6023765582708,-0.53412777729032,9.1499509650791e-24,0.0027253234582903,1.7336551149523,0,7.519470524617e-20,12.865083419069,1.3406291670413e-20,-3.3247087021201,-9.3871374519644e-21,9.3869319497842e-21,6.9838864551729,6.9838221998546,-7.1157859653264e-10,-7.1158641720475e-10,9.3868743507249e-21,-9.3870657114165e-21,7.1158107421375e-10,7.1158348745494e-10,6.9838504062724,6.9839146628739,2.5306710042076,4.7160383269366e-05,1.2865083419072e-05,-2.0382366599324e-12,0,360.31509942622,100000383.42931,-2.0038138559931e-13,-0.0069157796178072,0.0095562928330008,298.06241812739,1.9486534591057e-05,790.0712047938,691.05944660837
79.702100000004,-2.8014159647312,-0.9338083450111,1.7565347273716e-23,0.0027335518684003,1.7336754875706,0,1.4252375216584e-19,15.863852169166,2.6132924706862e-20,-4.7137890172343,-1.8298374794191e-20,1.8297987194221e-20,9.9017847801183,9.9017113826279,-1.3998630998718e-09,-1.3998784804915e-09,1.8297874401022e-20,-1.8298235407273e-20,1.3998679806228e-09,1.3998727161401e-09,9.9017440009971,9.9018173998932,3.5905181135621,5.8389352979217e-05,1.5863852169169e-05,-2.0380241366451e-12,0,360.31509980044,100000383.79267,-2.0062424696012e-13,-0.0069823442508631,0.0096553368503096,301.88754950358,1.7290794378794e-05,800.35790781543,700.06483026436
79.802100000004,-4.3210499159004,-1.4403536573274,3.3122823289532e-23,0.0027433655334946,1.7336955805763,0,2.6544264550286e-19,18.519316410369,4.9861796615177e-20,-6.2282384688867,-3.4913421896323e-20,3.4912703397848e-20,13.083031805361,13.082953255018,-2.7032580632178e-09,-2.7032877622727e-09,3.4912487317527e-20,-3.4913156493586e-20,2.7032675025047e-09,2.7032766270567e-09,13.082988566797,13.083067118608,4.7467011635522,6.8369102915156e-05,1.8519316410373e-05,-2.0376793942808e-12,0,360.31510024918,100000384.22603,-2.0088792498722e-13,-0.0070494191137363,0.0097543710588727,305.65559836308,1.5580119598239e-05,810.49475604562,708.93921979894
79.902100000004,-6.1289530190202,-2.0429886476555,6.1445629556525e-23,0.002754609859466,1.7337154217098,0,4.8650300663386e-19,20.968216357506,9.3398857087e-20,-7.8023514761566,-6.5398238323797e-20,6.5396927231533e-20,16.389607099955,16.389525953164,-5.1306339433719e-09,-5.1306903189083e-09,6.5396520938868e-20,-6.5397741867174e-20,5.1306518879236e-09,5.1306691734615e-09,16.389562819077,16.389643967361,5.9488196283333,7.7599057066215e-05,2.0968216357509e-05,-2.0372047787528e-12,0,360.31510076489,100000384.72257,-2.0108221406595e-13,-0.0071169556441164,0.0098533954606326,309.37211781181,1.4783229211771e-05,820.49653147248,717.69554766332
80.002100000004,-8.2200745915734,-2.7400298029717,1.122448755173e-22,0.0027672120810724,1.7337350243907,0,8.7829979998505e-19,23.345198786346,1.7207950205748e-19,-9.3989374158881,-1.2049072674565e-19,1.2048836965721e-19,19.743388541494,19.743306152298,-9.581668266035e-09,-9.5817735865356e-09,1.2048761830395e-19,-1.2048981293225e-19,9.5817018374988e-09,9.5817340679641e-09,19.74334395506,19.743426345762,7.1682925790176,8.6579401669724e-05,2.334519878635e-05,-2.037064554575e-12,0,360.31510134385,100000385.27907,-2.0138058654808e-13,-0.0071849304407794,0.0099524100575311,313.03971318733,1.4642921289493e-05,830.37010296255,726.33982013439
80.102100000004,-10.603180082772,-3.5343989550563,2.0201982920253e-22,0.0027811592376002,1.7337543916238,0,1.5627089033219e-18,25.731548113045,3.1221013299779e-19,-10.999443249838,-2.1861072960716e-19,2.186065530407e-19,23.105403884149,23.105320916498,-1.7622889390322e-08,-1.7623083201329e-08,2.1860518471721e-19,-2.1860907273152e-19,1.7622951253831e-08,1.7623010453212e-08,23.10535935308,23.105442322243,8.3908514833907,9.5613975951852e-05,2.5731548113049e-05,-2.0342227988773e-12,0,360.31510198524,100000385.89497,-2.0160957008784e-13,-0.0072533384093703,0.01005141485151,316.6588348136,1.4848299819888e-05,840.11654654466,734.87297237756
80.202100000004,-13.290009411643,-4.4300094100015,3.5835714335139e-22,0.0027964703805439,1.7337735208651,0,2.7411411606466e-18,28.166816847565,5.5823468881876e-19,-12.594702974095,-3.9087806195167e-19,3.9087076672389e-19,26.456399143167,26.456315933137,-3.1940258352009e-08,-3.194060986355e-08,3.9086831077238e-19,-3.9087510075375e-19,3.1940370706078e-08,3.19404778765e-08,26.456354856155,26.456438067698,9.6094500755925,0.00010485123534275,2.816681684757e-05,-2.035096225476e-12,0,360.31510268984,100000386.57109,-2.0188018698806e-13,-0.0073221842161622,0.01015040984451,320.22877908693,1.5208902661218e-05,849.73383241391,743.2932203429
80.302100000004,-16.291368469153,-5.430463127576,6.2665533648455e-22,0.0028131792833986,1.7337924070367,0,4.7412944086312e-18,30.668446466277,9.8410856568129e-19,-14.179670695582,-6.890765731979e-19,6.8906401062941e-19,29.785774970224,29.785691712196,-5.7068906333003e-08,-5.7069534922138e-08,6.8905966395923e-19,-6.8907135431769e-19,5.7069107525094e-08,5.7069298819537e-08,29.785731044028,29.785814303562,10.820215146668,0.00011435692765319,3.0668446466283e-05,-2.0344398441036e-12,0,360.31510345917,100000387.30894,-2.0209529273407e-13,-0.0073914769899273,0.010249395038471,323.74831139675,1.5634236496817e-05,859.21849867374,751.5975259633
80.402100000004,-19.616622549438,-6.5388818689175,1.0804528202086e-21,0.0028313261740204,1.7338110439648,0,8.0881093687151e-18,33.244193845379,1.7110497099785e-18,-15.751022084968,-1.1980835297329e-18,1.1980622005847e-18,33.086548305184,33.08646513284,-1.0055000762947e-07,-1.0055111624283e-07,1.1980546122593e-18,-1.1980744567979e-18,1.0055036295416e-07,1.0055069970892e-07,33.086504826561,33.086588000409,12.020599439965,0.00012416049410267,3.3244193845385e-05,-2.0333612293379e-12,0,360.31510429508,100000388.1103,-2.0240060409761e-13,-0.0074612277941265,0.010348370435334,327.21596402734,1.6086765033244e-05,868.566452324,759.78229839986
