time,Ep_eff,F_norm,Phi,backstress01,backstress02,backstress03,backstress04,backstress05,backstress06,backstress07,backstress08,backstress09,backstress10,backstress11,backstress12,backstress_avg,gamma_dot_average,phi_1,phi_2,slip_resistance_avg,ssd,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
9.7164999999998,0.000647005500351,1.734038173991,0,-4.8284009656623E-15,4.8283998838291E-15,87.64751274953,87.647509010953,-0.000492584123512,-0.000492584465715,4.8283977660298E-15,-4.828398751559E-15,0.000492584238936,0.000492584336553,87.647511957207,87.647515695806,31.863749429702,8.1121733224477E-05,-8.6096399441051E-15,0,355.31472608839,100000028.57164,-9.2981178327321E-15,-0.006359786698497,0.009669598380903,377.76521695434,2.1919332617905E-05,,879.44443914773
9.8164999999998,0.000694056671622,1.7340515040116,0,-6.8321912797552E-15,6.8321897089782E-15,90.046601522017,90.046597547143,-0.000703585455255,-0.000703585979597,6.8321864909106E-15,-6.8321879201609E-15,0.000703585632223,0.00070358578169,90.046600710294,90.04660468519,32.736400823592,8.4866247404152E-05,-9.8624367135353E-15,0,355.31472826349,100000030.64941,-9.5687346954752E-15,-0.006438651408593,0.009768631177166,380.19693085125,2.2229206678668E-05,,885.2148881064
9.9164999999998,0.000743249122589,1.7340644779785,0,-9.5562121710603E-15,9.5562099296278E-15,92.367489240221,92.367485024584,-0.000993105451514,-0.000993106243932,9.556205104948E-15,-9.5562071417892E-15,0.000993105719132,0.000993105944844,92.367488413895,92.36749262956,33.580620816211,8.868356328041E-05,-1.5684336181935E-14,0,355.31473053784,100000032.82176,-9.8254737705607E-15,-0.006518164032325,0.009867654166906,382.55106722697,2.2488228355726E-05,,890.80254237063
10.0165,0.000794621942878,1.7340770901208,0,-1.3212856732297E-14,1.321285359014E-14,94.608660281986,94.608655821711,-0.001385251300113,-0.001385252481395,1.3212846452393E-14,-1.3212849303686E-14,0.00138525169933,0.001385252035536,94.608659446546,94.608663906848,34.395857664265,9.2566683192587E-05,-2.2963914074021E-14,0,355.31473291327,100000035.09039,-1.0082212845838E-14,-0.006598335031134,0.009966667352065,384.82620081199,2.2690860353047E-05,,896.20387451909
10.1165,0.000848209936089,1.7340893353974,0,-1.8059798432481E-14,1.8059794107251E-14,96.768794104907,96.768789396782,-0.001909558401152,-0.001909560138402,1.8059783685779E-14,-1.8059787604474E-14,0.001909558988676,0.001909559482698,96.768793266576,96.76879797473,35.181630496774,9.6507529534579E-05,-3.4465183177791E-14,0,355.31473539142,100000037.45685,-1.0359768603073E-14,-0.006679173593092,0.010065670734583,387.02106259772,2.2831877782561E-05,,901.4157263462
10.2165,0.000904043010224,1.7341012095964,0,-2.44038912672E-14,2.4403885424663E-14,98.846784993137,98.846780034651,-0.002601534710107,-0.002601537230861,2.4403870406103E-14,-2.4403875690225E-14,0.002601535563236,0.002601536279422,98.846784158895,98.846789117414,35.937536496907,0.000100496949179,-5.1466829151571E-14,0,355.31473797371,100000039.92246,-1.0644263254524E-14,-0.006760687456633,0.010164664316402,389.13456212485,2.2906504476936E-05,,906.43536202685
10.3165,0.00096214557856,1.7341127094332,0,-3.2603597188121E-14,3.2603589449457E-14,100.84176111929,100.84175590865,-0.003503040028749,-0.003503043637937,3.2603568083743E-14,-3.2603575068989E-14,0.00350304125119,0.003503042275653,100.84176029687,100.84176550754,36.663257836717,0.000104524744261,-7.2145419599877E-14,0,355.31474066129,100000042.4883,-1.0935696800273E-14,-0.006842882737689,0.010263648099461,391.16580938098,2.2910611259432E-05,,911.26052042059
10.4165,0.001022535986731,1.7341238326435,0,-4.3069380305851E-14,4.3069370265201E-14,102.75310230846,102.75309684467,-0.004662425935116,-0.004662431034924,4.3069340255765E-14,-4.3069349298591E-14,0.004662427663817,0.004662429109958,102.75310150639,102.75310697022,37.358568142012,0.000108579732273,-1.0385025895558E-13,0,355.31474345507,100000045.15519,-1.1178558089191E-14,-0.006925763764836,0.010362622085701,393.11413572181,2.284084227255E-05,,915.88946514878
10.5165,0.001085225983196,1.7341345780684,0,-5.6261539352156E-14,5.6261526607986E-14,104.58045586573,104.58045014858,-0.006134363054179,-0.006134370166666,5.6261484986749E-14,-5.6261496434753E-14,0.006134365467135,0.006134367481903,104.58045509333,104.58046081052,38.023338255131,0.000112649837486,-1.4517283831988E-13,0,355.3147463556,100000047.92364,-1.1449174954344E-14,-0.007009332927487,0.010461586277061,394.97911317889,2.2694770310999E-05,,920.32103095661
10.6165,0.001150220250995,1.7341449457297,0,-7.2685044673016E-14,7.2685028877373E-14,106.32374982721,106.3237438573,-0.007979291534357,-0.007979301326443,7.2684971866263E-14,-7.2684986012267E-14,0.007979294859256,0.00797929763004,106.32374909455,106.32375506451,38.657541062942,0.000116722214444,-1.9998991923025E-13,0,355.31474936316,100000050.79387,-1.1747547395886E-14,-0.007093590542368,0.010560540675479,396.76057148952,2.2471074156623E-05,,924.55466480508
10.7165,0.001217516018713,1.7341549368916,0,-9.2881106274207E-14,9.2881087203636E-14,107.98320302306,107.98319680179,-0.010262448791813,-0.010262462101981,9.2881010065728E-14,-9.2881027082224E-14,0.010262453315326,0.01026245707726,107.98320234096,107.98320856227,39.261255167511,0.000120783402779,-2.7223236075067E-13,0,355.31475247765,100000053.76577,-1.2038980944476E-14,-0.007178534743497,0.010659485282892,398.45861218677,2.2169599946178E-05,,928.59046013759
10.8165,0.001287102767595,1.7341645541053,0,-1.1741541893865E-13,1.1741539659027E-13,109.55933140097,109.55932493056,-0.0130524555708,-0.013052473436567,1.1741529347503E-13,-1.1741531332586E-13,0.013052461648181,0.013052466691603,109.55933078098,109.55933725143,39.834667198629,0.000124819510835,-3.6956836763946E-13,0,355.31475569862,100000056.83886,-1.2288781130819E-14,-0.007264161400593,0.010758420101239,400.07361912516,2.1791432900886E-05,,932.429182846
10.9165,0.00135896204985,1.7341738012363,0,-1.4686329326682E-13,1.4686326798203E-13,111.05295015282,111.05294343626,-0.016419475556952,-0.016419499241861,1.468631317703E-13,-1.4686315409778E-13,0.016419483621539,0.016419490299239,111.05294960714,111.05295632374,40.378072601569,0.000128816423849,-4.9257091205785E-13,0,355.31475902526,100000060.01234,-1.2524703530785E-14,-0.007350464070263,0.010857345132455,401.60626489198,2.133894643638E-05,,936.07228762541
11.0165,0.001433067430244,1.73418268347,0,-1.8179216290907E-13,1.8179213552569E-13,112.46517131193,112.46516435298,-0.020433002228497,-0.0204330332472,1.8179195768136E-13,-1.8179198166814E-13,0.020433012800628,0.02043302153447,112.46517085341,112.46517781238,40.8918747787,0.000132760030674,-6.5218243668418E-13,0,355.31476245638,100000063.28505,-1.2767564826394E-14,-0.007437433983426,0.010956260378478,403.05751266652,2.0815772959906E-05,,939.52192365842
11.1165,0.001509384559247,1.7341912072954,0,-2.2274222737282E-13,2.2274219940492E-13,113.79739664116,113.79738944428,-0.025159365286,-0.025159405425816,2.2274196984071E-13,-2.2274199404751E-13,0.02515937898079,0.025159390267259,113.79739628319,113.79740348007,41.376582518993,0.000136636461536,-8.5305781001585E-13,0,355.31476599044,100000066.65548,-1.30381816997E-14,-0.007525060071328,0.011055165841243,404.42861323468,2.0226742248573E-05,,942.78092889999
11.2165,0.001587871381445,1.7341993804674,0,-2.7020621376622E-13,2.7020618760837E-13,115.05130580256,115.05129837287,-0.030659083200297,-0.030659134537611,2.702058945736E-13,-2.7020591675611E-13,0.030659100733703,0.030659115147931,115.05130555901,115.05131298867,41.832805711538,0.000140432328219,-1.102712759979E-12,0,355.31476962552,100000070.12177,-1.3246348530374E-14,-0.007613329031107,0.011154061522684,405.72109703891,1.9577772524013E-05,,945.85281262726
11.3165,0.001668478477867,1.7342072119456,0,-3.2460938995665E-13,3.2460936910689E-13,116.22883998029,116.2288323235,-0.036984213572369,-0.036984278482351,3.2460899910472E-13,-3.2460901601492E-13,0.03698423576503,0.036984253962859,116.22883986542,116.22884752213,42.26124940484,0.000144134957456,-1.4094861655705E-12,0,355.31477335936,100000073.68175,-1.3510026515246E-14,-0.007702225430423,0.011252947424737,406.93676133209,1.8875687226411E-05,,948.74172635665
11.4165,0.001751149535665,1.7342147118125,0,-3.8629101419047E-13,3.8629100348493E-13,117.3321813062,117.33217342857,-0.044175865348163,-0.044175946506493,3.8629054122541E-13,-3.8629054840459E-13,0.044175893126534,0.044175915844284,117.33218133461,117.33218921211,42.662706338448,0.000147732608318,-1.7850809467262E-12,0,355.31477718938,100000077.33293,-1.3843093442658E-14,-0.007791731849094,0.011351823549335,408.07765269596,1.812805607666E-05,,951.45242368105
11.5165,0.001835821933561,1.7342218911738,0,-4.5548835237081E-13,4.5548835821979E-13,118.36372860187,118.36372051008,-0.052262034215425,-0.052262134591116,4.5548778661414E-13,-4.5548777818636E-13,0.052262068609882,0.052262096661583,118.36372878836,118.36373687992,43.038048133134,0.000151214665021,-2.2376651568468E-12,0,355.31478111271,100000081.07257,-1.412064922293E-14,-0.00788182905427,0.011450689898411,409.14604537246,1.7342978330648E-05,,953.99021001749
11.6165,0.001922427426978,1.7342287620406,0,-5.3232423768617E-13,5.3232426830093E-13,119.32607008872,119.32606178984,-0.061255904410452,-0.061256027249302,5.3232356850019E-13,-5.3232353697631E-13,0.06125594655017,0.061255980822182,119.32607044822,119.32607874676,43.388215376302,0.00015457179783,-2.7757548772508E-12,0,355.31478512622,100000084.89764,-1.4342693856723E-14,-0.007972496204304,0.011549546473899,410.14441601446,1.6528857328626E-05,,956.36088364586
11.7165,0.002010892913136,1.7342353372007,0,-6.1679890497251E-13,6.1679897057211E-13,120.22195382252,120.22194532393,-0.071154728413718,-0.071154877212489,6.1679812205089E-13,-6.1679805815333E-13,0.071154779518351,0.071154820961373,120.22195437002,120.22196286814,43.714206877228,0.000157796086445,-3.4114885983086E-12,0,355.31478922652,100000088.80492,-1.4648005222862E-14,-0.008063711075496,0.01164839327773,411.07541559495,1.569413243377E-05,,958.57066973827
11.8165,0.002101141253822,1.7342416300792,0,-7.0878653129702E-13,7.0878664428342E-13,121.05425667122,121.05424798048,-0.081939354143521,-0.081939532615461,7.0878562496776E-13,-7.0878551748592E-13,0.081939415511854,0.081939465130575,121.05425742162,121.05426611172,44.017068389865,0.00016088110236,-4.1478691111986E-12,0,355.31479341006,100000092.791,-1.4897805444045E-14,-0.008155450305108,0.011747230311837,411.94183930216,1.4847147061414E-05,,960.62614930405
11.9165,0.002193092132204,1.7342476545951,0,-8.0803658797447E-13,8.0803676306678E-13,121.82595267542,121.82594380024,-0.093574422026575,-0.093574634059423,8.0803554950262E-13,-8.0803538518708E-13,0.093574495022508,0.093574553863253,121.82595364351,121.82596251782,44.297881108403,0.000163821948896,-5.0028486549869E-12,0,355.31479767313,100000096.85236,-1.5175361247987E-14,-0.008247689643707,0.011846057578149,412.74659528871,1.3995860145521E-05,,962.53418509521
12.0165,0.002286245511548,1.7342498966095,0,-9.1353701523793E-13,9.1354158083495E-13,122.48224483994,122.48223579435,-0.10593136347266,-0.10593130503646,9.135358379777E-13,-9.1353991337558E-13,0.10593144943508,0.10593121068286,122.48224305624,122.48225209977,44.538470892426,0.000159237837526,-5.9893229451526E-12,0,355.31480201189,100000100.96689,-1.5425161484114E-14,-0.008329647388694,0.011928570863689,412.82673379551,-0.000129616303444,1100.283196011,962.71641807245
12.1165,0.002361853454613,1.7342371724765,0,-9.7768091010114E-13,9.7768826879235E-13,120.7723350367,120.77232596617,-0.11330444987423,-0.11330422445374,9.7767965115931E-13,-9.7768638745441E-13,0.11330454461137,0.11330412054334,120.77233562489,120.772344694,43.92451777365,0.000123910441816,-6.8244072741042E-12,0,355.31480561655,100000104.30646,-1.5668022822031E-14,-0.00835208533304,0.01192857086369,410.09489277685,-7.145760417029E-05,1092.8507804974,956.20512091453
12.2165,0.002429080194861,1.7342258453589,0,-9.9384067883678E-13,9.9384763701103E-13,118.51872665395,118.51871747605,-0.11498949906184,-0.11498931678291,9.9383940293239E-13,-9.9384564878416E-13,0.11498959728719,0.11498920910236,118.51872805409,118.51873723046,43.105114549663,0.000115354609685,-7.4530474937703E-12,0,355.31480876144,100000107.2757,-1.5987211992056E-14,-0.008372060466398,0.011928570863689,407.66562083676,-3.9715755266126E-05,1086.2444987785,950.41774546542
12.3165,0.002492359284741,1.7342151758501,0,-9.7990200268197E-13,9.7990848598485E-13,116.33726865127,116.33725934414,-0.11315994789363,-0.11315980244305,9.7990074969672E-13,-9.799064639814E-13,0.11316004618968,0.11315969472925,116.33727033838,116.33727964384,42.311520577254,0.000109127660637,-7.9318674532651E-12,0,355.31481171673,100000110.07047,-1.6243951117086E-14,-0.008390876530959,0.011928570863689,405.37876602297,-3.3690487405007E-05,1080.028065257,944.97204792792
12.4165,0.002552381877976,1.7342050490925,0,-9.4693971400246E-13,9.4694571690947E-13,114.25918303736,114.25917360293,-0.10914182762872,-0.10914171161535,9.4693850845952E-13,-9.4694371194357E-13,0.10914192375265,0.10914160631757,114.25918492175,114.25919435441,41.555518913522,0.000103704020309,-8.3052590350308E-12,0,355.31481451857,100000112.72133,-1.6570079181036E-14,-0.008408735982072,0.011928570863689,403.20946896642,-3.0176801050212E-05,1074.1332630083,939.80821690905
12.5165,0.002609520884264,1.7341954032159,0,-9.0236313546177E-13,9.023686690797E-13,112.27705004011,112.27704048397,-0.10381039833917,-0.10381030582262,9.0236199179472E-13,-9.0236671596455E-13,0.10381049084819,0.10381020451399,112.27705209897,112.27706165326,40.834439724501,9.8860136224861E-05,-8.5977572979232E-12,0,355.31481718489,100000115.24478,-1.6840696093567E-14,-0.008425747852408,0.011928570863689,401.144323294,-2.7326162891678E-05,1068.523203204,934.8939120475
12.6165,0.002664071400128,1.7341861892483,0,-8.5119179389479E-13,8.5119687767517E-13,110.38185688869,110.38184721666,-0.09775153719301,-0.097751463492617,8.5119071984786E-13,-8.511949996115E-13,0.097751625197713,0.097751367140822,110.38185911034,110.38186878048,40.14500337064,9.4495203727402E-05,-8.8297679170819E-12,0,355.3148197297,100000117.65386,-1.7139068581477E-14,-0.00844199844224,0.011928570863688,399.17270872509,-2.4897124526788E-05,1063.1686890304,930.2035388568
12.7165,0.002716280989035,1.7341773660849,0,-7.9683586619979E-13,7.9684052428738E-13,108.56570001642,108.56569023402,-0.091358849688282,-0.091358791101446,7.9683486507366E-13,-7.9683873603164E-13,0.091358932684298,0.091358700253323,108.5657023919,108.56571217238,39.484331906726,9.0535812972871E-05,-9.0174400513339E-12,0,355.31482216468,100000119.95953,-1.7430502175263E-14,-0.008457560188235,0.011928570863688,397.28570646409,-2.2800247322653E-05,1058.0452299576,925.71563005274
12.8165,0.002766360590506,1.7341688986851,0,-7.4160501461841E-13,7.4160927356987E-13,106.82177407924,106.82176419168,-0.08489597875579,-0.084895932337689,7.4160408677579E-13,-7.4160758374464E-13,0.084896056506858,0.084895847247301,106.82177660085,106.82178648646,38.849947307293,8.692375812388E-05,-9.1693512702699E-12,0,355.31482449981,100000122.17111,-1.7708057980997E-14,-0.008472494841664,0.011928570863688,395.4757107104,-2.0974861376255E-05,1053.1319618765,921.41189821769
12.9165,0.002814491739985,1.7341607568792,0,-6.8704796165704E-13,6.8705184894087E-13,105.14418484324,105.14417485545,-0.078537623060671,-0.078537586457569,6.8704710554385E-13,-6.8705026173069E-13,0.078537695516374,0.078537507176255,105.14418750422,105.14419749005,38.239703456891,8.3611893051849E-05,-9.2927271515435E-12,0,355.31482674365,100000124.29662,-1.793704152918E-14,-0.008486855570126,0.011928570863687,393.73617137466,-1.9374373701316E-05,1048.4109318034,917.27660833512
13.0165,0.002860831994808,1.7341529144719,0,-6.3418300369432E-13,6.3418654670446E-13,103.52778847677,103.52777839338,-0.072397057578872,-0.072397028901334,6.3418221653809E-13,-6.3418506310687E-13,0.072397124816206,0.072396955341608,103.52779127109,103.52780135252,37.651727592523,8.056154174733E-05,-9.3954136310505E-12,0,355.31482890361,100000126.34302,-1.8256230697871E-14,-0.008500688537857,0.011928570863687,392.06140034051,-1.79620172442E-05,1043.8665603368,913.29610631173
13.1165,0.002905519132756,1.7341453485478,0,-5.8365674553615E-13,5.8365997095287E-13,101.96806436407,101.96805418945,-0.066544892519734,-0.066544870245355,5.8365602382623E-13,-5.8365858970466E-13,0.066544954701318,0.066544802226578,101.96806728632,101.96807745898,37.084373953279,7.7740637542057E-05,-9.4762959326536E-12,0,355.31483098619,100000128.31642,-1.8512969821218E-14,-0.008514034129327,0.011928570863687,390.4464212775,-1.6708390918305E-05,1039.4852257753,909.45845425208
13.2165,0.002948674451025,1.7341380389253,0,-5.3585474005323E-13,5.3585767344105E-13,100.46101426336,100.46100400165,-0.061022030825162,-0.061022013723346,5.3585407987125E-13,-5.3585639170588E-13,0.061022088169229,0.061021951004494,100.46101730867,100.46102756842,36.53618703357,7.5122340705652E-05,-9.5460209170701E-12,0,355.31483299709,100000130.22215,-1.8783586732147E-14,-0.008526927911209,0.011928570863687,388.88685144653,-1.558974799138E-05,1035.2549373918,905.75314395115
13.3165,0.00299040539084,1.7341309677227,0,-4.9097939051001E-13,4.909820560785E-13,99.003081526914,99.003071182052,-0.055848717274926,-0.05584870434828,4.9097878775696E-13,-4.9098086995749E-13,0.055848770033745,0.055848646651488,99.003084690882,99.003095033802,36.005872149879,7.2683993649069E-05,-9.6035429508421E-12,0,355.31483494136,100000132.06498,-1.901257027945E-14,-0.00853940139809,0.011928570863686,387.37880753871,-1.4586705151321E-05,1031.1650755312,902.17086900566
13.4165,0.003030807648796,1.7341241190076,0,-4.4910525662289E-13,4.4910767709917E-13,97.591085717048,97.591075292741,-0.051030914308129,-0.051030904746483,4.4910470717371E-13,-4.4910658200989E-13,0.051030962752516,0.051030851773935,97.591088995639,97.591099418019,35.492271619432,7.0406320290796E-05,-9.6530007519717E-12,0,355.3148368235,100000133.84913,-1.924155382656E-14,-0.008551482668722,0.011928570863686,385.91882984054,-1.3683304110958E-05,1027.2061825609,898.70334152829
13.5165,0.003069966892424,1.7341174785133,0,-4.1021857104351E-13,4.1022076762147E-13,96.222169174771,96.22215867455,-0.046564824942688,-0.046564818086795,4.1021807085095E-13,-4.1021975857832E-13,0.04656486935094,0.046564769532779,96.222172564302,96.222183062614,34.99434529527,6.8272804922191E-05,-9.6962206699198E-12,0,355.31483864754,100000135.57838,-1.9477476267365E-14,-0.008563196866964,0.011928570863686,384.50382055259,-1.2866308051744E-05,1023.369793028,895.34314324646
13.6165,0.00310796016696,1.7341110334051,0,-3.7424560279134E-13,3.7424759513267E-13,94.893752972369,94.89374239959,-0.042440116486202,-0.042440111798927,3.7424514795386E-13,-3.7424666695322E-13,0.042440157136272,0.042440067358346,94.893756469455,94.893767040345,34.51115452109,6.6269204902956E-05,-9.7326450143522E-12,0,355.31484041709,100000137.25613,-1.9741154283604E-14,-0.008574566612706,0.011928570863685,383.13099316678,-1.2124662506155E-05,1019.6482944029,892.08360342318
13.7165,0.003144857058587,1.7341047720881,0,-3.410730682433E-13,3.4107487451335E-13,93.60350030945,93.603489667312,-0.03864222413143,-0.038642221174755,3.4107265504766E-13,-3.4107402196885E-13,0.038642261295474,0.038642180549052,93.603503910973,93.603514551244,34.041848798498,6.438316441685E-05,-9.7638248518533E-12,0,355.31484213541,100000138.88547,-1.9984015617966E-14,-0.008585612341768,0.011928570863685,381.79783057545,-1.1449052467664E-05,1016.0348119405,888.91869792629
13.8165,0.003180720663718,1.7340986840454,0,-3.1056282581304E-13,3.1056446273906E-13,92.349285869515,92.349275161062,-0.035153997344802,-0.035153995761382,3.1056245075885E-13,-3.1056368066287E-13,0.035154031285478,0.035153958662559,92.349289572587,92.349300279188,33.585654626054,6.2603905436714E-05,-9.7912538926362E-12,0,355.31484380547,100000140.46917,-2.022687695213E-14,-0.00859635258922,0.011928570863685,380.5020501423,-1.083158610487E-05,1012.5231127493,885.84296513836
13.9165,0.003215608402414,1.7340927597043,0,-2.8256243365909E-13,2.8256391660249E-13,91.129169991123,91.129159219263,-0.031956873492183,-0.031956872990507,2.8256209347094E-13,-2.8256319996667E-13,0.031956904460239,0.031956839143737,91.129173793063,91.129184563089,33.141866092491,6.0921978308761E-05,-9.8155286586989E-12,0,355.31484542995,100000142.00978,-2.0546066119057E-14,-0.008606804227208,0.011928570863685,379.24157437365,-1.0265550355333E-05,1009.1075252932,882.8514353981
14.0165,0.003249572705465,1.7340869903214,0,-2.5691269682256E-13,2.5691403985894E-13,89.941376759832,89.941365927342,-0.029031709438328,-0.029031709780707,2.5691238845313E-13,-2.5691338382679E-13,0.029031737671123,0.029031678925919,89.94138065814,89.941391488815,32.709836898289,5.9329058837458E-05,-9.8368335089549E-12,0,355.31484701131,100000143.50961,-2.0844438604103E-14,-0.008616982665895,0.011928570863684,378.01450613205,-9.7451764162005E-06,1005.7828714018,879.93957140698
14.1165,0.003282661598321,1.7340813678859,0,-2.3345301420185E-13,2.3345423020464E-13,88.78427531657,88.784264426103,-0.026359364640174,-0.026359365633011,2.3345273482916E-13,-2.3345363016517E-13,0.026359390360902,0.026359337525727,88.78427930891,88.78429019758,32.288973548982,5.7817781964427E-05,-9.8545913853608E-12,0,355.3148485518,100000144.97078,-2.1115055513387E-14,-0.008626902024277,0.011928570863684,376.81910756218,-9.2655289242109E-06,1002.5444084926,877.10321758884
14.2165,0.003314919200144,1.7340758850369,0,-2.1202511296962E-13,2.1202621369434E-13,87.65636382327,87.65635287737,-0.023921103175277,-0.023921104661136,2.1202485999011E-13,-2.1202566528313E-13,0.023921126592684,0.023921079072761,87.656367907457,87.656378851579,31.878729516395,5.6381604499406E-05,-9.8706164820421E-12,0,355.3148500535,100000146.39524,-2.1357916846894E-14,-0.008636575276205,0.011928570863684,375.65378207297,-8.8223142626115E-06,999.38778019481,874.33855681412
14.3165,0.003346386152598,1.7340705349923,0,-1.9247559940444E-13,1.9247659557153E-13,86.556255637899,86.556244638998,-0.021698863684596,-0.021698865535736,1.9247537042341E-13,-1.9247609468146E-13,0.021698884993056,0.021698842253456,86.556259811876,86.55627080902,31.47860020465,5.5014691092213E-05,-9.8835402888742E-12,0,355.31485151829,100000147.78478,-2.1614655968074E-14,-0.008646014375875,0.011928570863683,374.51705885127,-8.4117990444088E-06,996.30897392861,871.6420732213
14.4165,0.00337709999007,1.7340653114866,0,-1.7465764115591E-13,1.7465854253078E-13,85.482667337706,85.482656288136,-0.019675433016906,-0.019675435129985,1.7465743397636E-13,-1.7465808531526E-13,0.019675452396755,0.019675413956398,85.482671599537,85.482682647371,31.088118589333,5.3711818940438E-05,-9.8928940779196E-12,0,355.31485294795,100000149.14106,-2.1947722922062E-14,-0.008655230366202,0.011928570863683,373.40757948682,-8.0307431121507E-06,993.30428428102,869.01052011911
14.5165,0.003407095460812,1.7340602087185,0,-1.5843201343504E-13,1.5843282890451E-13,84.434408297196,84.434397199197,-0.017834549855929,-0.017834552147666,1.5843182604566E-13,-1.5843241177523E-13,0.017834567473968,0.017834532900216,84.434412645056,84.434423741341,30.706851422904,5.2468297699985E-05,-9.9071183780414E-12,0,355.31485434408,100000150.46562,-2.2246095406402E-14,-0.00866423347284,0.011928570863683,372.3240863672,-7.6762861474294E-06,990.37028123874,866.44089214618
14.6165,0.003436404806717,1.7340552213036,0,-1.4366768141188E-13,1.4366841905641E-13,83.410371581131,83.410360436853,-0.016160957708603,-0.016160960112204,1.4366751197466E-13,-1.4366803867714E-13,0.016160973718717,0.016160942622499,83.410376013293,83.410387155878,30.334395919019,5.1279901819378E-05,-9.9175242662629E-12,0,355.31485570822,100000151.75988,-2.2579162360143E-14,-0.008673033186116,0.011928570863683,371.26541256551,-7.3459200619732E-06,987.50378251536,863.93040101933
14.7165,0.003465058008052,1.7340503442344,0,-1.3024204688E-13,1.3024271404146E-13,82.40952595504,82.409514766547,-0.014640421586139,-0.014640424048366,1.3024189371785E-13,-1.3024236731916E-13,0.014640436129984,0.014640408161417,82.409530469867,82.409541656688,29.970376843826,5.0142813079368E-05,-9.9265047855391E-12,0,355.31485704174,100000153.02517,-2.2815084799114E-14,-0.008681638332702,0.011928570863682,370.23047299248,-7.0374617016196E-06,984.70182934533,861.47645432042
14.8165,0.003493082998366,1.7340455728439,0,-1.180409545737E-13,1.1804155791863E-13,81.430908850123,81.430897619402,-0.013259718997115,-0.01325972147586,1.1804081615839E-13,-1.1804124199265E-13,0.013259732204846,0.01325970704928,81.430913446061,81.430924675128,29.614443954801,4.905357157325E-05,-9.9333759085212E-12,0,355.31485834597,100000154.26271,-2.3064885025761E-14,-0.008690057138576,0.011928570863682,369.21825662583,-6.7489240061338E-06,981.96166523002,859.07663687038
14.9165,0.003520505853886,1.7340409027747,0,-1.0695852925395E-13,1.0695907483229E-13,80.473620146779,80.47360887574,-0.012006613126216,-0.012006615588505,1.0695840419448E-13,-1.0695878706246E-13,0.012006625117225,0.012006602491697,80.473624822349,80.473636091752,29.266269737686,4.8009033700014E-05,-9.9395981588652E-12,0,355.31485962212,100000155.47366,-2.3328563040107E-14,-0.00869829728451,0.011928570863682,368.22781966061,-6.478585495688E-06,979.28071720734,856.72869431526
15.0165,0.003547350961012,1.7340363299508,0,-9.689689656898E-14,9.689738986836E-14,79.536816663245,79.536805353733,-0.010869814032229,-0.010869816452567,9.6896783600455E-14,-9.6897127822411E-14,0.010869824915881,0.010869804565918,79.53682141704,79.536832724936,28.925547400171,4.7006336015424E-05,-9.9461968174299E-12,0,355.31486087133,100000156.6591,-2.3599179948255E-14,-0.008706365955148,0.011928570863682,367.25827945123,-6.2248873541185E-06,976.65657928885,854.4305186117
15.1165,0.003573641164916,1.7340318505531,0,-8.7765827128143E-14,8.7766273123989E-14,78.619707253949,78.619695907737,-0.009838932177231,-0.009838934536242,8.7765725101375E-14,-8.7766034564736E-14,0.009838942053581,0.009838923750332,78.619712084624,78.61972342924,28.591989087591,4.6042864001036E-05,-9.9516208086276E-12,0,355.31486209467,100000157.82004,-2.3855919068488E-14,-0.008714269882566,0.011928570863681,366.30880913576,-5.986445515037E-06,974.08699776567,852.18013515021
15.2165,0.00359939790179,1.7340274609971,0,-7.9482333032091E-14,7.9482736233676E-14,77.721548437128,77.721537055929,-0.008904427460361,-0.008904429743653,7.9482240903777E-14,-7.9482519106236E-14,0.008904436420847,0.008904419958494,77.721553343399,77.721564723021,28.26532429132,4.5116224980043E-05,-9.9563755379649E-12,0,355.31486329313,100000158.95741,-2.4182047127649E-14,-0.008722015385027,0.011928570863681,365.37863285157,-5.7620301284481E-06,971.56985813228,849.97569129654
15.3165,0.003624641316886,1.7340231579136,0,-7.1970238420412E-14,7.1970602913119E-14,76.841640483446,76.84162906891,-0.008057556075661,-0.008057558272896,7.1970155244003E-14,-7.1970405332367E-14,0.008057564203768,0.008057549397208,76.841645464082,76.841656877061,27.94529842502,4.4224224544293E-05,-9.9610876881791E-12,0,355.31486446768,100000160.07212,-2.4438786247657E-14,-0.008729608401593,0.011928570863681,364.46702146414,-5.5505132911057E-06,969.10317341571,847.81544616447
15.4165,0.003649390370167,1.734018938131,0,-6.5159739801605E-14,6.5160069285632E-14,75.979323907647,75.979312461369,-0.007290316872205,-0.007290318976322,6.5159664718842E-14,-6.5159889524056E-14,0.007290324244087,0.007290310926845,75.979328961471,75.979340406208,27.63167154762,4.3364845969351E-05,-9.9675045691158E-12,0,355.31486561917,100000161.165,-2.4709403155372E-14,-0.0087370545231,0.011928570863681,363.57328874449,-5.3508971675821E-06,966.68507373058,845.69776146306
