time,Dynamic_hardening_term,Dynamic_hardening_term_avg,Energy,Ep_eff,F_norm,Phi,Prager_term,Prager_term_avg,Static_hardening_term,Static_hardening_term_avg,backstress01,backstress02,backstress03,backstress04,backstress05,backstress06,backstress07,backstress08,backstress09,backstress10,backstress11,backstress12,backstress_avg,entropy_generation_rate,gamma_dot_average,phi_1,phi_2,slip_resistance_avg,ssd,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
24.916500000001,-4.9802220305504,-1.6600732306955,1.0611417837072e-22,0.0050694438443577,1.7337751877457,0,8.3226707782072e-19,12.026745731785,1.2157809827169e-18,-11.053498027559,-8.5129159476294e-19,8.5129731843288e-19,23.218946864746,23.218936937991,-6.9793292124901e-08,-6.9793679033286e-08,8.5129332831065e-19,-8.5128888235034e-19,6.979343812848e-08,6.9793522341386e-08,23.218956585294,23.218966511805,8.4439363953917,4.4005340257597e-05,1.2026745731785e-05,-3.0534283255485e-12,0,360.31493163388,100000223.86386,-5.0563727044258e-14,-0.0091673278087115,0.011928570863657,312.31027780064,-7.4096671132434e-07,828.40304935706,724.61751025877
25.016500000001,-4.8868531613609,-1.6289502811449,1.0196504086423e-22,0.0050762100843341,1.7337740190231,0,8.0034997152995e-19,11.90624180484,1.1626882893986e-18,-10.95604360821,-8.1411602323035e-19,8.1412152328177e-19,23.014234290061,23.014224396951,-6.664857763405e-08,-6.6648948225746e-08,8.1411770443592e-19,-8.1411341900696e-19,6.6648717374561e-08,6.6648798268404e-08,23.014244032224,23.014253925092,8.3694874552682,4.3555652428985e-05,1.1906241804839e-05,-3.0524943777486e-12,0,360.31493194839,100000224.16263,-5.0855160638633e-14,-0.0091693916086645,0.011928570863657,312.06634905677,-7.301672129534e-07,827.74630513157,724.04253004724
25.116500000001,-4.7955686174813,-1.5985221066288,9.8014241585777e-23,0.005082908690086,1.7337728619137,0,7.6993493049391e-19,11.787457186912,1.1125077375395e-18,-10.859732826664,-7.7897953620747e-19,7.7898482385983e-19,22.811924039571,22.81191418015,-6.3682055296317e-08,-6.3682410419929e-08,7.7898116693689e-19,-7.7897703495168e-19,6.368218910957e-08,6.368226683545e-08,22.811933802967,22.811943662147,8.2959122056497,4.3112469603941e-05,1.1787457186912e-05,-3.0534566196612e-12,0,360.31493225974,100000224.45842,-5.1042510824379e-14,-0.0091714349085691,0.011928570863656,311.82486049846,-7.1957617987105e-07,827.09614574217,723.47331566625
25.216500000001,-4.7063139651195,-1.5687705625503,9.4250786285425e-23,0.0050895406240126,1.7337717162531,0,7.4093981457761e-19,11.670359153621,1.0650467416027e-18,-10.764548850544,-7.457472851577e-19,7.4575237094035e-19,22.611980755199,22.611970929507,-6.0881512044409e-08,-6.0881852496776e-08,7.4574886721173e-19,-7.4574488193148e-19,6.0881640244658e-08,6.0881714946718e-08,22.611990539448,22.612000364902,8.2231977868198,4.26756667422e-05,1.1670359153621e-05,-3.0537298524464e-12,0,360.314932568,100000224.75127,-5.1250677691767e-14,-0.0091734579981093,0.011928570863656,311.58577737332,-7.0919863518308e-07,826.45247717643,722.90978478394
25.316500000001,-4.619036427622,-1.5396780566925,9.0664367608334e-23,0.0050961068302558,1.7337705818804,0,7.132875535024e-19,11.554915794937,1.0201276985943e-18,-10.670475164817,-7.1429491232653e-19,7.1429980612975e-19,22.414369745471,22.414359953543,-5.8235721119614e-08,-5.8236047649393e-08,7.1429644744184e-19,-7.1429260245933e-19,5.8235844001169e-08,5.8235915816832e-08,22.414379550196,22.414389341885,8.1513315815176,4.2245121934957e-05,1.1554915794937e-05,-3.051871332412e-12,0,360.3149328732,100000225.04121,-5.1694766951803e-14,-0.0091754611615116,0.011928570863656,311.34906558878,-6.9900522077423e-07,825.81520721136,722.35185663579
25.416500000001,-4.5336848267258,-1.5112275296359,8.7245317604676e-23,0.0051026082351521,1.7337694586375,0,6.8690580020174e-19,11.441095989404,9.7758665146017e-19,-10.577495563998,-6.8450761485194e-19,6.8451232597344e-19,22.219056969156,22.219047211026,-5.5734350900691e-08,-5.5734664211695e-08,6.8450910470242e-19,-6.8450539392525e-19,5.5734468739406e-08,5.573453779961e-08,22.219066793982,22.219076551875,8.0803012089886,4.1820716305359e-05,1.1441095989404e-05,-3.0511761029902e-12,0,360.31493317538,100000225.32829,-5.1979261651998e-14,-0.0091774446776789,0.011928570863655,311.11469169563,-6.8902204672731e-07,825.18424536879,721.79945198557
25.516500000001,-4.4502095263625,-1.4834024360243,8.3984563836745e-23,0.0051090457476718,1.7337683463692,0,6.6172661017217e-19,11.328869379666,9.3727208532172e-19,-10.485594144624,-6.5627930188913e-19,6.5628383907636e-19,22.02600901945,22.025999295146,-5.3367883076464e-08,-5.3368183830717e-08,6.5628074808721e-19,-6.562771657219e-19,5.3367996131081e-08,5.3368062560543e-08,22.026018864004,22.02602858807,8.010094519229,4.1402333914018e-05,1.1328869379666e-05,-3.0536044101632e-12,0,360.3149334746,100000225.61255,-5.2159672943578e-14,-0.009179408820323,0.011928570863655,310.88262287265,-6.7920445106785e-07,824.55950287253,721.25249308768
25.616500000001,-4.3685623785861,-1.4561867265443,8.0873588760025e-23,0.0051154202598435,1.7337672449234,0,6.3768614448786e-19,11.218206348585,8.9904384224691e-19,-10.394755297937,-6.2951183473261e-19,6.2951620622186e-19,21.835193108604,21.835183418154,-5.1127539131369e-08,-5.1127827951947e-08,6.2951323883087e-19,-6.2950977936762e-19,5.1127647644769e-08,5.1127711562222e-08,21.835202972516,21.835212662733,7.9406995873979,4.0989861666836e-05,1.1218206348584e-05,-3.0532198433583e-12,0,360.31493377089,100000225.89403,-5.2430289855886e-14,-0.0091813538580885,0.011928570863655,310.65282691061,-6.695901913923e-07,823.94089260629,720.7109036505
25.716500000001,-4.2886966718381,-1.4295648306759,7.7904392143706e-23,0.0051217326471655,1.7337661541507,0,6.1472439481848e-19,11.109077996566,8.6277214189005e-19,-10.304963702803,-6.0411434106836e-19,6.0411855462046e-19,21.646577053052,21.646567396477,-4.9005214232685e-08,-4.9005491706326e-08,6.0411570456124e-19,-6.0411236275928e-19,4.9005318433016e-08,4.9005379951473e-08,21.646586935955,21.646596592298,7.872104708404,4.0583189227498e-05,1.1109077996566e-05,-3.0521136684831e-12,0,360.31493406428,100000226.17277,-5.2791112388863e-14,-0.0091832800546763,0.011928570863655,310.42527219773,-6.6014705078655e-07,823.32832907355,720.17460880107
25.816500000001,-4.2105670811348,-1.4035216400925,7.5069456267107e-23,0.0051279837690061,1.7337650739042,0,5.9278492854956e-19,11.001456119408,8.2833669676906e-19,-10.216204318832,-5.8000259549077e-19,5.8000665842388e-19,21.460129258963,21.460119636284,-4.6993417713308e-08,-4.6993684392836e-08,5.8000391981629e-19,-5.8000069069003e-19,4.6993517815032e-08,4.6993577042032e-08,21.460139160491,21.460148782942,7.8042983916534,4.0182208931989e-05,1.1001456119407e-05,-3.0516163528767e-12,0,360.31493435483,100000226.4488,-5.3047851513197e-14,-0.0091851876689605,0.011928570863654,310.19992770507,-6.5088377063592e-07,822.72172835799,719.64353505048
